"Export time:  2/1/2024, 11:11:41 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B00363RSVC","Rockland Rolling Duffel Bag","Rockland","$30.49","4,380","166","$133,546","12/12/2023","$12.42","4.2","19,194","$18.07","4,032","5","AMZ","6","Clothing, Shoes & Jewelry","Oversize","13.3 x 24.45 x 5.24 in","4.59 lb","https://www.amazon.com/dp/B00363RSVC"
"","","B071YTZ86J","Lotus Trolley Bag - Reusable Shopping Bags (Set of 4), Grocery Bags with Insulated Cooler & Egg/Wine Holder, Foldable, Washable Grocery Cart Bags, Multi-use Tote Bags (Purple, Turquoise, Blue, Brown)","Lotus Trolley Bag","$47.99","972","30","$46,646","05/03/2017","$28.81","4.6","5,670","$19.18","9,014","7","FBA","1","Kitchen & Dining","Oversize","10.3 x 27 x 4.4 in","1.649 lb","https://www.amazon.com/dp/B071YTZ86J"
"","","B0CLY8LR3J","Foldable Utility Cart with Stair Climbing Wheels,Folding Portable Rolling Crate Handcart with Aluminium Alloy Telescoping Handles, Handcart for Grocery Book File Tool Art Supplies","Fanboxk","$85.99","93","4","$7,997","10/26/2023","","4.3","8","","51,494","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CLY8LR3J"
"","","B092QGSYPY","Vensivy Trolley Folding Shopping Bag Collapsible 2 In 1 Foldable Shopping Portable Cart","Vensivy","$16.99","30","1","$509.70","04/15/2021","$10.67","2.8","241","$6.32","200,513","7","FBA","1","Kitchen & Dining","Standard","8.31 x 15.47 x 1.85 in","0.73 lb","https://www.amazon.com/dp/B092QGSYPY"
"","","B0C8MM5BR5","Medical Bag Rolling Roller Bag Trolley Duffel Nurses EMT CNA RN Empty for First Aid Responder Home Health Care Nursing Student Roll Duffle Bag Carry on with Wheels Wheeled Work Physicians Doctor","Gatycallaty","$59.99","164","6","$9,838","06/19/2023","$35.87","3.8","42","$24.12","22,845","7","FBA","1","Industrial & Scientific","Oversize","12.6 x 12.6 x 19 in","6.75 lb","https://www.amazon.com/dp/B0C8MM5BR5"
"","","B0C9KLZ35V","Cowinbest Folding Shopping Bag with Wheels Collapsible Trolley Bag Foldable Shopping Cart Reusable Shopping Bags Grocery Bag Shopping Trolley Bag on Wheels Hand Bag(Blue-B0C9KLZ35V)","Cowinbest","$17.99","20","1","$359.80","05/11/2023","","3.7","8","","128,657","7","FBA","1","Industrial & Scientific","","","","https://www.amazon.com/dp/B0C9KLZ35V"
"","","B0BRP53443","Bodaon 1-Pack Insulated Reusable Grocery Shopping Bags, X-Large Pizza Delivery Cooler Bag for Hot/Cold Food, Gold","Bodaon","$9.99","9,091","353","$90,819","01/04/2023","$-0.15","4.5","16,757","$10.14","138","7","FBA","1","Industrial & Scientific","Oversize","9 x 13 x 16 in","5.6 oz","https://www.amazon.com/dp/B0BRP53443"
"","","B0B6Y5VR37","Pacific Coast Signature Large Rolling Shopper Tote Bag","Pacific Coast Signature","$85.00","210","7","$17,850","11/09/2018","","4.4","61","","131,968","5","AMZ","1","Clothing, Shoes & Jewelry","","","","https://www.amazon.com/dp/B0B6Y5VR37"
"","","B07V4NHZH8","Handy Sandy Fold Flat Travel Wagon Reusable Grocery/Laundry/Travel/Cruise/School Locker Bag and More on Wheels, Lightweight-Deluxe (Royal Blue)","Handy Sandy","$74.99","","","$0.00","07/15/2019","$51.00","3.9","16","$23.99","757,999","6","FBA","3","Clothing, Shoes & Jewelry","Oversize","11.378 x 15.984 x 8.032 in","5.205 lb","https://www.amazon.com/dp/B07V4NHZH8"
"","","B07VFC67VX","Inspired Living Ultra-Slim Rolling Collapsible Storage Pack-N-Roll Utility-carts, with Telescopic Handle, for Home, Garden, Shopping, Office, School use, Medium, Pink & Black","Inspired Living","$38.99","2,812","106","$109,640","01/28/2020","$21.77","4.4","2,397","$17.22","2,014","6","FBA","1","Office Products","Oversize","15.394 x 16.693 x 3.347 in","4.868 lb","https://www.amazon.com/dp/B07VFC67VX"
"","","B0CDH812DQ","Huntoshon Shopping Bag with Wheels, Portable Trolley Bags Foldable Tote Grocery Cart, Reusable and Collapsible Utility Bag, 360 Swivel Wheels, Large Capacity for Travel and Home (Green)","Huntoshon","$18.99","133","6","$2,526","08/01/2023","","4","5","","25,587","7","FBA","1","Industrial & Scientific","","","","https://www.amazon.com/dp/B0CDH812DQ"
"","","B089N9XD9R","Reusable Grocery Bags with Wheels Foldable Shopping Bags - Waterproof & Strong(Grey Line)","LOHO WONDERZ","$22.99","35","1","$804.65","06/03/2020","$14.40","3.7","430","$8.59","154,849","6","FBA","1","Kitchen & Dining","Standard","6.77 x 15.86 x 2.28 in","1.46 lb","https://www.amazon.com/dp/B089N9XD9R"
"","","B0B68KZ6RV","TIIOCTI Reusable Grocery Bags heavy duty Shopping Box Foldable Saving Space Standing Tote Bag with Long Handles 3 Pacs","TIIOCTI","$24.99","280","8","$6,997","01/17/2023","","4.6","271","","34,563","","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0B68KZ6RV"
"","","B0CN5H5BYV","Raynesys 3 in 1 Collapsible Wagon Cart with Wheels 220lbs Foldable Wagon 120L Shopping Cart for Groceries Folding Utility Wagon for Beach, Garden, Camping, Sport, Black","Raynesys","$79.99","2,100","70","$167,979","11/11/2023","","4.5","22","","2,242","7","FBA","1","Patio, Lawn & Garden","","","","https://www.amazon.com/dp/B0CN5H5BYV"
"","","B0C55B4C1S","KOMSURF Foldable Utility Wagons Heavy Duty Folding Cart, 200 lbs Capacity with Side Pockets for Garden, Shopping and Beach Outdoor Use","KOMSURF","$65.99","875","43","$57,741","06/30/2023","","4.5","185","","4,167","7","FBA","5","Patio, Lawn & Garden","","","","https://www.amazon.com/dp/B0C55B4C1S"
"","","B091C77L5Q","2 in 1 Foldable Shopping Cart,Collapsible Two-Stage Zipper Grocery Cart with Wheels Shopping Bag, Multifunction Telescopic Storage Bag for Traveling Shopping (Black)","aotekar","$16.99","96","4","$1,631","03/29/2021","","2.8","531","","37,620","7","FBA","4","Industrial & Scientific","","","","https://www.amazon.com/dp/B091C77L5Q"
"","","B0C8T655H1","HomeHacks Moving Boxes, Heavy Duty Moving Bags, Large Storage Bags with Sturdy Handles for College Move in, Totes for Storage and Camping (88L, 6-Pack, Green Blue Black)","HomeHacks","$25.99","1,213","34","$31,526","09/12/2023","","4.3","80","","3,996","7","FBA","1","Industrial & Scientific","","","","https://www.amazon.com/dp/B0C8T655H1"
"","","B094JLS858","SPACEKEEPER Folding Hand Truck, 500 LB Heavy Duty Luggage Cart, Utility Dolly Platform Cart with 6 Wheels & 2 Elastic Ropes for Luggage, Travel, Moving, Shopping, Office Use, Black","SPACEKEEPER","$47.99","5,087","195","$244,125","05/09/2021","$34.00","4.1","5,427","$13.99","385","7","FBA","7","Industrial & Scientific","Standard","13.23 x 17.68 x 2.28 in","9.129 lb","https://www.amazon.com/dp/B094JLS858"
"","","B0B6F8ZBJR","Jogtlyer Folding Hand Truck Lightweight,Foldable Dolly with 4 Rotate Wheels,110 lbs Heavy Duty Hand cart for Luggage,Dolly for Moving Travel Shopping Airport Office Use","Jogtlyer","$36.99","306","7","$11,319","07/12/2022","","4.4","280","","19,649","7","FBA","4","Industrial & Scientific","","","","https://www.amazon.com/dp/B0B6F8ZBJR"
"","","B0B1LQ7SBL","Kiffun Moving Bags Clear Heavy Duty Extra Large Tote Bag with Zippers Handles & Backpack Trap Easy Packing & Storage for Clothes Blanket 6 Pack","KIFFUN","$32.99","210","7","$6,928","09/12/2022","","4.7","212","","31,908","6","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0B1LQ7SBL"
"","","B0CD5ZBH8B","Collapsible Crate+Folding Hand Truck Set -No Assembly Required-Teacher Collapsible Rolling Cart with Wheels,Shopping Carts for Groceries,Crate On Wheels and Tote Basket,Mobile Storage for File, Book","KUKTDUD","$99.99","176","5","$17,598","07/29/2023","","4.8","37","","44,731","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CD5ZBH8B"
"","","B0B5CXHLT8","BALEINE 6-Pack Oversized Moving Bags with Reinforced Handles, Heavy-Duty Storage Tote for Clothes, Moving Supplies (Grey with Window, 6 Pack)","BALEINE","$26.99","436","15","$11,768","06/28/2022","","4.7","327","","60,402","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0B5CXHLT8"
"","","B08HGPQQLQ","Laundry Hamper with Heavy Duty Rolling Lockable Wheels; Durable Laundry Basket with Detachable Liner Bag; Collapsible Clothes Hamper with Metal Handle (White)","Hermina","$52.99","662","15","$35,079","09/03/2020","$32.30","4.7","998","$20.69","60,569","6","FBA","4","Home & Kitchen","Oversize","20 x 2.7 x 27 in","10.2 lb","https://www.amazon.com/dp/B08HGPQQLQ"
"","","B0B5CMR3G5","BALEINE 6-Pack Oversized Moving Bags with Reinforced Handles, Heavy-Duty Storage Tote for Clothes, Moving Supplies (Blue with Window, 6 Pack)","BALEINE","$25.99","251","11","$6,523","06/28/2022","$15.36","4.7","298","$10.63","79,960","6","FBA","1","Home & Kitchen","Standard","8.39 x 14.21 x 4.45 in","4.251 lb","https://www.amazon.com/dp/B0B5CMR3G5"
"","","B0C27BDND2","EpicTotes Extra Large Moving Bags with Study Handles & Heavy Duty Zippers, Space Saving Packing Bags for Home & Dorm (88L 6-Pack)","EpicTotes","$26.99","7,498","216","$202,371","06/18/2023","","4.2","511","","2,732","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C27BDND2"
"","","B0B5CK64V1","BALEINE 4-Pack Oversized Moving Bags with Reinforced Handles, Heavy-Duty Storage Tote for Clothes, Moving Supplies (Color Stripe with Window, 4-Pack)","BALEINE","$21.99","266","11","$5,849","06/28/2022","","4.6","378","","81,646","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0B5CK64V1"
