"Export time:  2/8/2024, 3:37:24 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B08XYDRLF2","100% Compostable 9 Inch Heavy-Duty Paper Plates [250 Pack] Eco-Friendly Disposable Sugarcane Plates - Brown Unbleached","Comfy Package","$31.99","2,712","110","$86,757","03/02/2021","$19.56","4.7","2,971","$12.43","8,224","7","FBA","2","Health & Household","Standard","9 x 18 x 6 in","8.001 lb","https://www.amazon.com/dp/B08XYDRLF2"
"","","B0BNT2P651","GreenWorks 7 inch and 9 inch Heavy-duty Compostable Plates (each 50 Count), 100 Count Unbleached Disposable Paper Plates","GreenWorks","$17.95","308","9","$5,529","12/01/2022","","4.8","56","","63,409","5","FBA","1","Health & Household","","","","https://www.amazon.com/dp/B0BNT2P651"
"","","B0CC4RV7QX","100% Compostable Plates, Disposable Paper Plates 50-Count - Heavy Duty, Biodegradable Plates Made of Bagasse - Eco Friendly and Sustainable (Natural, 9 inch)","Dhaey","$10.49","25","2","$262.25","07/17/2023","","5","1","","185,149","7","FBA","1","Health & Household","","","","https://www.amazon.com/dp/B0CC4RV7QX"
"","","B0B45WQ3JQ","ECOLipak 100 Pack Compostable Square Plates, 10 inch Disposable Paper Plates, Eco-friendly Heavy Duty Biodegradable Sugarcane Plates","ECOLipak","$27.99","811","29","$22,700","06/14/2022","","4.7","541","","25,650","6","FBA","1","Health & Household","","","","https://www.amazon.com/dp/B0B45WQ3JQ"
"","","B08MYG6FW6","ECO SOUL 100% Compostable 10 Inch Square Palm Leaf Plates [100-Pack] I Premium Disposable Plates Set I Heavy Duty Eco-Friendly Bamboo Square Plates","ECO SOUL","$62.95","1,665","63","$104,812","03/01/2021","$39.63","4.5","1,667","$23.32","13,589","6","FBA","3","Health & Household","Oversize","10.276 x 17.559 x 9.134 in","13.387 lb","https://www.amazon.com/dp/B08MYG6FW6"
"","","B0B5CD9XTV","Vplus 150 Pack Paper Plates 9 inch 100% Compostable Plates Heavy-Duty Disposable Paper Plates Bagasse Natural Biodegradable Eco-Friendly Sugarcane Plates","Vplus","$18.69","3,567","198","$66,667","06/28/2022","","4.6","495","","4,630","6","FBA","1","Health & Household","","","","https://www.amazon.com/dp/B0B5CD9XTV"
"","","B07QY23ZV3","Paper Plates, 100% Compostable Heavy Duty, Disposable 7 Inch, Small Dessert Plate - [125-Pack] - {PFAS-Free} - {BPI Certified} Eco-Friendly, Biodegradable Bagasse Natural Brown 7' Small Plates","Stack Man","$15.99","3,865","129","$61,801","04/17/2019","$8.45","4.5","7,873","$7.54","7,101","7","FBA","2","Health & Household","Standard","7 x 0.5 x 7 in","1 lb","https://www.amazon.com/dp/B07QY23ZV3"
"","","B08X6R75Q8","Hefty ECOSAVE Compostable Paper Plates, 10-1/8 Inch, 45 Count","Hefty","$9.79","910","27","$8,909","02/21/2021","$3.22","4.6","1,118","$6.57","27,531","6","AMZ","7","Health & Household","Standard","10.12 x 2.75 x 10.12 in","1.8 lb","https://www.amazon.com/dp/B08X6R75Q8"
"","","B0BS4HN5TW","100% Compostable Disposable Paper Plates [125-Pack] - (PFAS-Free) - (BPI Certified) - [9 Inch] Heavy Duty, Eco-Friendly, Biodegradable Bagasse Dinner Plates - Natural Brown 9' Plate by Plate'O'Stack","Plate 'O' Stack","$19.95","226","8","$4,509","01/09/2023","","4.7","117","","67,518","7","FBA","2","Health & Household","","","","https://www.amazon.com/dp/B0BS4HN5TW"
"","","B09W92LK8Y","Vplus 100% Compostable Small Paper Plates, 300 Pack 6 Inch Disposable Paper Plates, Uncoated Biodegradable Plates Made of Sugar Cane Fibers, Perfect for Sandwich, Cake, and Snack","Vplus","$24.99","801","40","$20,017","03/22/2022","","4.5","266","","19,996","7","FBA","2","Health & Household","","","","https://www.amazon.com/dp/B09W92LK8Y"
"","","B0BDS2BWHJ","ECO SOUL 100% Compostable, Biodegradable, Disposable Palm Leaf Plates | Like Bamboo Plates, Eco-friendly 6' | Sturdy, Microwave & Oven Safe | Party, Wedding, Event Plates (50 Count 6', Square)","ECO SOUL","$23.99","594","19","$14,250","09/08/2022","","4.4","153","","35,375","6","FBA","3","Health & Household","","","","https://www.amazon.com/dp/B0BDS2BWHJ"
"","","B09MXBZZK3","SOL ECO 350 PCS Square Paper Plates, Heavy-Duty Biodegradable Plates (10 inch & 8 inch) Forks, Knives, Spoons, Cups & Napkins Eco-Friendly Party Bulk","Sol-Eco","$29.99","113","6","$3,389","12/01/2021","$19.06","4.2","98","$10.93","87,582","7","FBA","1","Health & Household","Standard","11.57 x 14.88 x 2.83 in","2.729 lb","https://www.amazon.com/dp/B09MXBZZK3"
"","","B09454YVH2","100% Compostable 9 Inch Heavy-Duty [125-Pack] Eco-Friendly Disposable White Bagasse Plate, Made of Natural Sugarcane Fibers - 9' Biodegradable Paper Plates by Stack Man","Stack Man","$21.99","7,542","262","$165,849","05/03/2021","$13.55","4.7","4,566","$8.44","3,452","7","FBA","2","Health & Household","Standard","9 x 0.5 x 9 in","1 lb","https://www.amazon.com/dp/B09454YVH2"
"","","B0CFXVXFRR","Gezond 125 Pack 10 Inch Compostable Paper Plates, 3-compartment Eco-Friendly Disposable Divided Sugarcane Heavy Duty Biodegradable Sectional Lunch Platte Tray, Brown","Gezond","$29.99","30","1","$899.70","08/16/2023","","","","","254,369","7","FBA","1","Health & Household","","","","https://www.amazon.com/dp/B0CFXVXFRR"
"","","B0B2DTJGWX","ECO SOUL 100% Compostable 6 Inch Paper Plates [100-Pack] Small Disposable Party Heavy Duty, Eco-Friendly, Appetizer, Dessert, Wedding Plates I Biodegradable Unbleached Sugarcane Eco Plates","ECO SOUL","$16.99","5,466","170","$92,867","05/25/2022","$8.65","4.6","1,283","$8.34","5,404","6","FBA","1","Health & Household","Standard","6.4 x 10.1 x 5 in","1.799 lb","https://www.amazon.com/dp/B0B2DTJGWX"
