"Export time:  2/1/2024, 11:11:04 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0852JLC9L","KAIFNT K551 Digital Torque Screwdriver/Wrench Set, 5 to 85 inlbs, Buzzer/LED Flash Notification, Dual Direction","KAIFNT","$119.99","150","5","$17,999","02/22/2020","$96.85","4.2","255","$23.14","68,658","7","FBA","31","Tools & Home Improvement","Standard","10.63 x 2.51 x 3.03 in","1.41 lb","https://www.amazon.com/dp/B0852JLC9L"
"","","B0BHDZSMQF","Aiourx 1/4 Inch Drive Torque Screwdriver Wrench Set, 2-22 in.-lb., 2 in-lb Increment, 31-pieces Torque Wrench Bits Set for Maintenance, Tools, Bike Repairing and Mounting Blue-green","Aiourx","$45.99","127","3","$5,841","10/04/2022","$33.95","5","8","$12.04","106,979","7","FBA","1","Tools & Home Improvement","Standard","5.9 x 2.36 x 7.28 in","1.59 lb","https://www.amazon.com/dp/B0BHDZSMQF"
"","","B0CBBSYK78","EUSTREER Universal Angle Grinder Wrench - Adjustable Pin Spanner Locknut Wrench for Backing Pads and Round Nuts with Drilled Holes - Essential Tool for Angle Grinder Maintenance","EUSTREER","$6.99","68","2","$475.32","07/06/2023","$3.02","3","2","$3.97","135,253","6","FBA","1","Tools & Home Improvement","Standard","2.64 x 0.59 x 9.53 in","5 oz","https://www.amazon.com/dp/B0CBBSYK78"
"","","B08PY9PQSZ","LingGan C Hook Spanner Wrench Collet Chuck for 28-32mm Round Nut, Black Adjustable Hook Wrench Tool Steel Key Hand Tools for Nuts Bolts","LingGan","$6.99","","","$0.00","12/07/2020","$3.59","4.2","111","$3.40","323,138","7","FBA","1","Tools & Home Improvement","Standard","0.906 x 0.197 x 5.591 in","0.11 lb","https://www.amazon.com/dp/B08PY9PQSZ"
"","","B07DN9Z5JB","uxcell Collet Chuck Spanner Wrench CNC Milling (ER-32UM) for Clamping Nut and Screw","uxcell","$13.49","42","1","$566.58","06/10/2018","$6.95","4.1","34","$6.54","188,005","5","FBA","2","Tools & Home Improvement","Standard","3.94 x 0.79 x 11.02 in","13.7 oz","https://www.amazon.com/dp/B07DN9Z5JB"
"","","B09M6F1569","Fix It Sticks 15-65 Inch Lbs All-in-One Torque Driver Kit with Locking Ratcheting T-Way Wrench","Fix It Sticks","$159.95","690","23","$110,365","11/16/2021","","4.8","199","","15,825","7","FBA","1","Tools & Home Improvement","","","","https://www.amazon.com/dp/B09M6F1569"
"","","B0B4WT2146","KNINE OUTDOORS Screwdriver Set Repair Kit Maintenance Tools with File Set, Hex Key Set, Ergonomical Designed T-BARRatcheting Wrench Rubber Mallet Bits Wrenches Adapters Pin Punches, 138 Set","KNINE OUTDOORS","$87.77","124","4","$10,883","06/22/2022","$66.37","4.2","31","$21.40","87,596","7","FBA","1","Tools & Home Improvement","Standard","12.68 x 3.74 x 17.28 in","9.59 lb","https://www.amazon.com/dp/B0B4WT2146"
"","","B07B87MVBY","OST Carbon Scraping Tool | Cleaning Supplies | Carbon Cleaning Tool | Scraper Tool | Accessories | Maintenance | Multi-Scraper | Carbon Scraper | Carbon Cleaner | Carbon Removal Tool","OST","$19.99","170","7","$3,398","03/04/2018","$14.07","4.1","410","$5.92","34,781","7","FBA","1","Sports & Outdoors","Standard","2.95 x 0.39 x 6.46 in","0.03 kg","https://www.amazon.com/dp/B07B87MVBY"
"","","B08QJ5N4L4","ARUCMIN 3/8-Inch Drive Click Torque Wrench (10-100 ft.-lb./15-135 Nm) Dual-Direction Adjustable Torque Wrench Set","ARUCMIN","$38.99","282","13","$10,995","12/13/2020","$26.71","4.6","1,332","$12.28","28,034","7","FBA","2","Tools & Home Improvement","Standard","6.3 x 11.02 x 7.48 in","3.42 lb","https://www.amazon.com/dp/B08QJ5N4L4"
"","","B0CN54X1RG","Ascend Tools Easy Wheel Ratchet, 3/8 inch Drive, 72 Tooth Ratcheting Action, Quick Release Head, Rotator, Spinner, Ratchet Wrench, Socket Wrench","Ascend Tools","$69.90","","","$0.00","11/19/2023","","","","","478,992","7","FBM","1","Tools & Home Improvement","","","","https://www.amazon.com/dp/B0CN54X1RG"
"","","B08T6Q4WF8","DISEN 36PC Allen Wrench Set, SAE & Metric Hex Key Set Torx Star Key Set, Long Arm Ball Head Design with T-Handle, Heat Treated Chrome Vanadium Steel","DISEN","$21.99","2,587","82","$56,888","01/14/2021","$12.90","4.6","1,248","$9.09","3,676","7","FBA","1","Tools & Home Improvement","Standard","7.05 x 1.69 x 13.54 in","2.7 lb","https://www.amazon.com/dp/B08T6Q4WF8"
