"Export time:  2/13/2024, 12:36:47 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0BQB2TC9Q","Fixwal Under Bed Storage Bag 3-Pack Foldable Under Bed Storage for Clothes Blankets and Shoes Large Capacity Storage Containers with Plastic Panel Structure Sturdy Sidewalls (Grey)","Fixwal","$23.99","30","1","$719.70","12/15/2022","","4.3","80","","619,160","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BQB2TC9Q"
"","","B0BY1PK2GG","StorageWorks Underbed Storage Bins, Under Bed Storage Containers with Zippers, Closet Organizer for Clothes, Blankets, Gray and White Stripes, Jumbo, 2 Pack","StorageWorks","$35.99","5,131","174","$184,665","05/20/2023","","4.8","1,228","","3,746","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BY1PK2GG"
"","","B0CPT7T63D","4 Pack Underbed Storage Bags 100L Foldable Clothes Bag Large Capacity Storage Containers with Clear Window, 4pcs Reinforced Handles, Zippered Organizer, Breathable Non-Woven for Comforters Blankets","woekwo","$23.99","205","7","$4,918","12/29/2022","$-3.75","4.9","29","$27.74","123,369","7","FBA","1","Home & Kitchen","Oversize","20 x 7 x 40 in","2.55 lb","https://www.amazon.com/dp/B0CPT7T63D"
"","","B09KBNK988","KONIGEEHRE 6 Pack Underbed Storage Bags, Foldable Under Bed Container Bins Organizer for Clothes, Linen, Blanket, Sweater, Duvet, Shoes with Clear Window and 4 Handles, 40x20x6 in","KONIGEEHRE","$25.99","419","6","$10,890","11/10/2021","$15.51","4.1","1,219","$10.48","153,096","6","FBA","1","Home & Kitchen","Standard","4 x 2 x 5 in","3.23 lb","https://www.amazon.com/dp/B09KBNK988"
"","","B0C7BN6J9B","90L Storage Bags, Clothes Storage, Under-bed Storage Containers with Reinforced Handles, Large Capacity Storage Bins, Foldable Storage Organizers for Comforter, Bedding and Toy, No-Smell, 2PCS Grey","Veecax","$16.99","142","5","$2,413","06/06/2023","","4.5","50","","174,503","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C7BN6J9B"
"","","B0C1FM1HK5","NADAMOO Under Bed Storage with Wheels, 2 Pack Rolling Under Bed Storage ContainersFoldable Metal Under the Bed Organizer Bins for Bedroom Clothes Shoes Blankets","NADAMOO","$49.99","906","39","$45,291","04/03/2023","","4.3","99","","23,688","7","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0C1FM1HK5"
"","","B07DH9TN3X","Woffit Foldable Storage Bag Organizers, Great for Clothes, Blankets, Towels, Winter & Summer Clothing, Closets, Bedrooms, Under Bed","Woffit","$27.99","39","1","$1,092","06/02/2018","$17.36","4.5","122","$10.63","630,887","7","FBA","2","Home & Kitchen","Standard","8.15 x 3.95 x 15.75 in","1.1 lb","https://www.amazon.com/dp/B07DH9TN3X"
"","","B0CDBY2SST","Underbed Storage Containers With Lids, Set of 2 Low Profile Under Crib Storage Bins W/ 3 Handles, Large Sturdy Under Bed Clothes Drawer Organizers Box for Dorm Room Couch Closet Basement, Dark Grey","boailydi","$27.99","903","25","$25,275","09/13/2023","","4.5","313","","37,864","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CDBY2SST"
"","","B09YM8GN8G","Clothes Storage Bags Foldable Blanket Storage Bins for Closet Organizers Storage Containers with Durable Handles Thick Fabric for Clothing Comforter Blanket Bedding Organization and Storage 6 Pack","Budding Joy","$21.99","4,736","72","$104,145","04/21/2022","$0.63","4.3","3,014","$21.36","11,778","6","FBA","3","Home & Kitchen","Oversize","13 x 12.2 x 21.7 in","2.2 lb","https://www.amazon.com/dp/B09YM8GN8G"
"","","B0CN6LZ3VJ","Under Bed Storage 4 Pack with Wheels, Under Bed Storage Containers Metal Foldable Space-Saving Under Bed Drawer Shoe Storage Bins Organizer on Wheels for Clothes Books","DTUQYX","$49.99","311","8","$15,547","11/12/2023","$32.46","4.4","53","$17.53","115,512","7","FBA","1","Home & Kitchen","Standard","2 x 4 x 3 in","15.07 lb","https://www.amazon.com/dp/B0CN6LZ3VJ"
"","","B0BYGP1BD3","Under Bed Storage With Lids, 3 Pack Large Underbed Storage Containers Bins Organizer Box with Handle, Foldable Stackable Sturdy Storage Drawer Bag for Organizing Clothes Blanket Shoe Bedroom (Brown)","Homaisson","$39.99","151","4","$6,038","03/13/2023","","4.4","178","","193,936","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BYGP1BD3"
"","","B0BZHLYQ4X","Bellzacasa Underbed Storage with Lids, set of 2 Large Under Bed Storage Containers with Handles&Labels, Foldable Fabric Under the Bed Storage Drawer Organizer Box for Clothes, Shoes, Dark Grey","Bellzacasa","$39.99","105","5","$4,199","03/23/2023","","4.7","48","","173,653","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BZHLYQ4X"
"","","B0BRSPS1PC","DAYARD Underbed Storage Container Bins with Lids, Under Bed Storage Organizer with Sturdy Handles Sidewalls Bottom, Foldable Clothes Bag (Set of 2) Large, Grey","DAYARD","$35.99","30","1","$1,080","01/05/2023","","4.5","18","","527,897","","FBA","1","Home & Kitchen","","29.896 x 41.605 x 10.795 cm","","https://www.amazon.com/dp/B0BRSPS1PC"
"","","B0CJNNRG7R","TidyCorner Under Bed Storage Containers, Foldable Under Bed Storage Bags for Clothing, Blankets, Toys, Underbed Storage with Clear Window, Strong Zipper, 33' L x 17.5' W x 4.7' H, Beige, 2 Pack","TidyCorner","$22.99","637","23","$14,645","09/22/2023","","4","48","","41,617","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CJNNRG7R"
"","","B09PFG5N4K","SHIZZO Adjustable Under bed Shoe Storage Solution Organizer Bin - Bottom Support - 20 Dividers - Under Bed Drawers - For Shoes, Clothes, Boots, Toys, Bags - Up to 12 Shoes - Set of 2","SHIZZO","$29.99","623","20","$18,684","12/28/2021","$-6.63","4.4","840","$36.62","47,944","7","FBA","1","Home & Kitchen","Oversize","24.5 x 5.3 x 30 in","2.78 kg","https://www.amazon.com/dp/B09PFG5N4K"
"","","B0BSPSBY6V","HMASYO Under Bed Storage, 2 Pack Under the Bed Storage Containers with Wheels and Handle, Foldable Rolling Under Bed Shoe Storage Organizer, Metal Underbed Storage Drawer Bins for Clothes Toys Books","HMASYO","$46.99","53","1","$2,490","01/19/2023","","4.7","60","","560,023","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BSPSBY6V"
