"Export time:  2/1/2024, 1:44:56 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CLNY5JY8","TVWOO Wrap Around Curtain Rods,White Curtain Rods66 to120Inch,5/8 Inch Adjustable Blackout Curtain Rod with Brackets,Room Darkening Single Window Rod,MetalHidden Curved Drapery Rods 66-120',White","TVWOO","$22.99","1,964","66","$45,152","12/24/2023","","3.6","46","","13,044","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CLNY5JY8"
"","","B08LKGVWTX","Rod Desyne 13/16' Moyat Bay Window Curtain Rod, 20-36', 38-72', Satin Nickel","Rod Desyne","$89.00","","","$0.00","11/08/2021","$64.88","","","$24.12","2,737,136","6","AMZ","1","Home & Kitchen","Oversize","48 x 4 x 4 in","4.95 lb","https://www.amazon.com/dp/B08LKGVWTX"
"","","B0CFXJ1TFN","Wrap Around Curtain Rod 28-116', Brushed Nickel Curtain Rods Room Darkening, Telescoping Drapery Rod Blackout Window Curtain Rod, Heavy Duty 1 Inch Diameter Single Curtain Rod Splicing Design","Yun Nephele","$32.99","226","7","$7,456","10/22/2023","","4.7","25","","124,900","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CFXJ1TFN"
"","","B0BC4GPB6Y","MERJULAN Curtain Rods for windows,1' Diameter Curtain Rod, 32-86' Standard Decorative Window Curtain Rod Set with Brackets for bathroom Kitchen Bedroom Window, Black","MERJULAN","$26.99","420","14","$11,336","08/09/2021","","4.3","124","","66,060","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BC4GPB6Y"
"","","B09B2MQQN5","Kenney KN80723 Mission Step Square End Decorative Bay Window Double Curtain Rod, 78-144' Adjustable Length (22-37' Sides, 28-72' Middle) Black Finish, 3/4' Diameter Steel Tube","Kenney","$48.49","","","$0.00","11/18/2021","$30.38","3.9","81","$18.11","1,036,996","7","AMZ","3","Home & Kitchen","Oversize","6.9 x 2.875 x 36.237 in","3.7 lb","https://www.amazon.com/dp/B09B2MQQN5"
"","","B08LK735GV","Rod Desyne 13/16' Jodi 4-Sided Bay Window Curtain Rod, Antique Brass","Rod Desyne","$123.00","30","1","$3,690","10/19/2020","","4","2","","680,060","6","AMZ","1","Home & Kitchen","","","","https://www.amazon.com/dp/B08LK735GV"
"","","B08LK99YKS","Rod Desyne 13/16' Nathan 5-Sided Bay Window Curtain Rod, Antique Brass","Rod Desyne","$139.99","","","$0.00","10/19/2020","$107.77","4.5","28","$32.22","1,627,674","6","AMZ","1","Home & Kitchen","Oversize","5 x 36 x 4 in","7 lb","https://www.amazon.com/dp/B08LK99YKS"
"","","B09B2LDRZH","Kenney KN80721 Bryce Ball End Decorative Bay Window Double Curtain Rod, 78-144' Adjustable Length (22-37' Adjustable Sides, 28-72' Adjustable Middle) Black Finish, 3/4' Diameter Steel Tube","Kenney","$46.06","","","$1,382","11/01/2021","$28.31","3.4","56","$17.75","791,934","7","AMZ","5","Home & Kitchen","Oversize","6.9 x 2.875 x 36.237 in","3.7 lb","https://www.amazon.com/dp/B09B2LDRZH"
"","","B0CK2DC66Y","2 Pack Curtain Rods for Windows 66 to 120 Inch, 1 Inch Matte Black Curtain Rod Heavy Duty Adjustable Long Window Curtain Rod Room Divider for Door Indoor Outdoor (Black,30'-120',M8,2Pcs)","TDZWIN","$38.98","444","16","$17,307","12/10/2023","$25.20","4.3","44","$13.78","59,427","7","FBA","2","Home & Kitchen","Standard","2 x 2 x 5 in","8.97 lb","https://www.amazon.com/dp/B0CK2DC66Y"
"","","B09JV8HS9G","Ivilon Bay Window Curtain Rod Corner Connector - for Rods of 5/8 to 1-1/8 Inch - Oil Rubbed Bronze","Ivilon","$16.99","720","24","$12,233","11/11/2021","$10.22","4.6","434","$6.77","39,211","6","FBA","1","Home & Kitchen","Standard","2.9 x 2 x 4 in","0.44 lb","https://www.amazon.com/dp/B09JV8HS9G"
