"Export time:  1/29/2024, 6:00:39 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CN7CYW8M","Pendaflex Hanging File Folders - Recycled Legal File Organizer, Standard Green, 10-Pack","Pendaflex","$11.16","90","3","$1,004","","","5","1","","5,538","","AMZ","","Office Products","","","","https://www.amazon.ca/dp/B0CN7CYW8M"
"","","B09M815D4K","File Organizer 6-Tier Hanging File Holder Wall Mounted Mesh Mail Organizer for Papers Folders Files Clipboard & Magazine Organization Desk Organizer Racks for Home Office (Black)","Jaffzora","$34.99","90","3","$3,149","11/18/2021","$21.87","4.6","74","$13.12","6,150","6","FBA","1","Office Products","Standard","33.29 x 41.79 x 11.3 cm","1.58 kg","https://www.amazon.ca/dp/B09M815D4K"
"","","B092HRYV9F","Linen File Boxes Organizer with Lids Letter/Legal Size Multi-Purpose Collapsible Hanging File Storage Organizer File Storage Bin (1)","Shouldin","$29.99","60","2","$1,799","06/25/2021","$18.95","4.3","114","$11.04","6,381","7","FBA","2","Office Products","Standard","34 x 42.1 x 3.7 cm","1.573 kg","https://www.amazon.ca/dp/B092HRYV9F"
"","","B097YZRFJL","Samsill Cascading Wall File Organizer, Classroom Organization and Storage, 6 Removable Poly Hanging File Folders, Command Center Wall Organizer, Gray with Assorted Fashion Color Folders","Samsill","$21.31","30","1","$639.30","07/10/2021","$13.36","4.7","184","$7.95","18,075","4","FBA","1","Office Products","Standard","27.2 x 38.1 x 2.9 cm","0.524 kg","https://www.amazon.ca/dp/B097YZRFJL"
"","","B0CCVK33T1","Samstar Hanging Wall File Organizer with Hooks, 6 Tier Vertical Wall Mount File Holder Magazine Rack Mail Document Organizer for Office/School/Home, Black","samstar","$25.92","54","3","$1,400","09/18/2023","$13.97","4.9","41","$11.95","6,102","7","FBA","1","Office Products","Standard","10.16 x 40.89 x 32.26 cm","1.47 kg","https://www.amazon.ca/dp/B0CCVK33T1"
"","","B0CN7FVRSJ","Pendaflex Hanging File Folders - Recycled Legal-Size Color-Coded File Organizer, Assorted Colors, 10-Pack","Pendaflex","$12.04","68","1","$818.72","11/12/2023","","","","","13,316","4","AMZ","1","Office Products","","","","https://www.amazon.ca/dp/B0CN7FVRSJ"
"","","B07HFFG1T4","Blue Summit Supplies Hanging File Folders, 25 Reinforced Hang Folders, Designed for Home and Office Color Coded File Organization, Letter Size, Pink, 25 Pack","Blue Summit Supplies","$24.41","210","7","$5,126","12/23/2018","$10.76","4.8","2,202","$13.65","2,387","6","FBA","19","Office Products","Standard","27.686 x 35.052 x 5.08 cm","1.361 kg","https://www.amazon.ca/dp/B07HFFG1T4"
"","","B01N9HQM9F","SimpleHouseware Mesh Desk Organizer with Sliding Drawer, Double Tray and 5 Upright Sections, Black","SIMPLE HOUSEWARE","$39.87","240","12","$9,569","05/03/2017","$21.38","4.6","27,116","$18.49","1,255","6","FBA","2","Office Products","Oversize","33.02 x 22.86 x 33.66 cm","453.59 g","https://www.amazon.ca/dp/B01N9HQM9F"
"","","B07V9JRTLL","SimpleHouseware 6 Trays Desk Document File Tray Organizer with Supplies Sliding Drawer, Black","SIMPLE HOUSEWARE","$37.87","50","2","$1,893","09/17/2019","$25.11","4.5","10,333","$12.76","8,449","5","FBA","2","Office Products","Standard","30.9 x 39.8 x 10.3 cm","2.498 kg","https://www.amazon.ca/dp/B07V9JRTLL"
"","","B06ZZY3YBV","SimpleHouseware Mesh Desk Organizer with Sliding Drawer, Double Tray and 5 Stacking Sorter Sections, Black","SIMPLE HOUSEWARE","$35.87","99","2","$3,551","09/22/2017","$16.03","4.5","11,624","$19.84","6,793","6","FBA","2","Office Products","Oversize","37 x 23.5 x 39 cm","453.59 g","https://www.amazon.ca/dp/B06ZZY3YBV"
