"Export time:  2/11/2024, 3:05:59 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B08M8YJK63","MODERN WAVE - 2 (Two) Central Air Conditioner Covers for Outside Units 32 x 32 inch - 1 (One) Top Universal Mesh Cover and 1 (One) Winter Waterproof Outdoor AC Defender Cover (Black, 32' x 32')","MODERN WAVE","$27.99","203","7","$5,682","01/11/2021","","4.7","1,182","","119,103","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B08M8YJK63"
"","","B08HS2C4P9","Qualward Air Conditioner Cover for Outside Units, AC Cover for Outdoor Central Unit Heavy Duty Water-Resistant Design - Square Fits up to 30 x 30 x 32 Inches","Qualward","$22.99","60","","$1,379","10/07/2020","$-61.88","4.7","783","$84.87","802,195","6","FBA","1","Home & Kitchen","Oversize","30 x 32 x 30 in","1.19 lb","https://www.amazon.com/dp/B08HS2C4P9"
"","","B0CGZFYVNP","WOMACO Air Conditioner Cover for Outside Unit, Outdoor Waterproof AC Cover with Support Pole Snowproof Heavy Duty A/C Condenser Covers (Black, 24'x24'x31')","WOMACO","$22.99","","","$0.00","08/30/2023","$11.91","3.8","8","$11.08","1,145,876","7","FBA","1","Home & Kitchen","Standard","9.9 x 2.9 x 11.4 in","4.54 lb","https://www.amazon.com/dp/B0CGZFYVNP"
"","","B0C1B885QS","kayme Air Conditioner Cover for Outside Units, 600D Durable AC Cover for Outside Unit Water Snow Dust Sun Protection, Square-Fits Up to 36 x 36 x 39 inches","kayme","$26.96","45","1","$1,213","04/02/2023","$-59.29","4.9","49","$86.25","564,802","7","FBA","1","Home & Kitchen","Oversize","36 x 39 x 36 in","2.79 lb","https://www.amazon.com/dp/B0C1B885QS"
"","","B0B8C2HMTB","Air Conditioner Cover for Outside Units Ac Cover for Outside UnitWaterproof Fits Up to 24 x 24 x 30inches","YCXXKJ","$18.99","126","2","$2,393","08/01/2022","$12.37","4.5","200","$6.62","369,137","6","FBA","1","Home & Kitchen","Standard","9.06 x 1.69 x 11.26 in","9.9 oz","https://www.amazon.com/dp/B0B8C2HMTB"
"","","B09CTJQT4B","Zomia Air Conditioner Covers for Outside Units, AC Cover for Outdoor Central Unit Top Heavy Duty Water-Resistant Fits Up to 32 x 32 Inch, Black","Zomia","$17.99","78","1","$1,403","10/11/2021","$11.52","4.6","104","$6.47","473,973","7","FBA","1","Home & Kitchen","Standard","8.58 x 0.87 x 8.62 in","10.2 oz","https://www.amazon.com/dp/B09CTJQT4B"
"","","B07XMK82KD","Luxiv Central Air Conditioner Covers, Air Conditioner Cover for Outside Units 24W x 24D x 30H Black Dust-Proof Waterproof AC Cover Outdoor AC Protection Cover (24W x 24D x 30H) (24W x 24D x 30H)","Luxiv","$16.99","117","1","$1,988","09/05/2019","$10.67","4.6","891","$6.32","440,127","6","FBA","3","Home & Kitchen","Standard","7.05 x 1.57 x 10.51 in","10.9 oz","https://www.amazon.com/dp/B07XMK82KD"
"","","B088ZN8PG6","BOLTLINK Air Conditioner Covers for Outside Units, AC Unit Covers Outdoor Fits up to 32 x 32 x 36 inches","BOLTLINK","$27.99","295","7","$8,257","08/24/2020","$17.36","4.7","2,269","$10.63","124,834","6","FBA","1","Home & Kitchen","Standard","9.6 x 10.7 x 3 in","3.4 lb","https://www.amazon.com/dp/B088ZN8PG6"
"","","B07WV9XK68","Coitak Air Conditioner Cover for Outside Units, Winter AC Defender, Heavy Duty Top Air Conditioner Cover (32 x 32 inch)","Coitak","$16.98","158","3","$2,683","08/22/2019","$9.29","4.6","944","$7.69","266,500","6","FBA","4","Home & Kitchen","Standard","7.52 x 1.69 x 11.14 in","1.46 lb","https://www.amazon.com/dp/B07WV9XK68"
"","","B077VS4BZR","JEACENT Air Conditioner Covers for Outside Units Central AC Covers 26x26x32 inches","JEACENT","$27.99","94","2","$2,631","11/30/2017","$19.27","4.6","2,402","$8.72","367,923","6","FBA","1","Home & Kitchen","Standard","9.92 x 2.17 x 10.59 in","13.1 oz","https://www.amazon.com/dp/B077VS4BZR"
"","","B096X2MVCZ","FORSPARK Air Conditioner Cover for Outside Units AC Cover for Outdoor-Fits up to 32  32  36 inches","FORSPARK","$27.99","249","7","$6,970","09/19/2021","$17.36","4.7","986","$10.63","122,886","6","FBA","1","Home & Kitchen","Standard","10.906 x 11.969 x 3.11 in","3.43 lb","https://www.amazon.com/dp/B096X2MVCZ"
"","","B0B3M55VS4","COSFLY Air Conditioner Cover for Outside Units, AC Covers for Outdoor Heavy Duty - Square Fits up to 32 x 32 x 36 Inches","COSFLY","$20.99","418","16","$8,774","06/08/2022","$-65.16","4.7","77","$86.15","59,521","6","FBA","1","Home & Kitchen","Oversize","32 x 36 x 32 in","3.34 lb","https://www.amazon.com/dp/B0B3M55VS4"
"","","B08GF7MRS4","Homydom Air Conditioner Covers for Outside Units Fits up to 30'x30'x32' Full Winter AC Unit Covers Outdoor Protection","Homydom","$27.99","","","$839.70","10/28/2020","","4.5","229","","959,786","7","FBA","1","Home & Kitchen","","9.92 x 13.07 x 2.17 in","","https://www.amazon.com/dp/B08GF7MRS4"
"","","B07M7MJKL8","Foozet Central Air Conditioner Covers for Outside Units 26x26x32","Foozet","$25.59","249","6","$6,372","06/07/2018","$16.61","4.6","1,891","$8.98","141,972","5","FBA","1","Home & Kitchen","Standard","11 x 11.3 x 0.6 in","1.049 lb","https://www.amazon.com/dp/B07M7MJKL8"
"","","B08NB35CZ1","Perfitel AC Cover for outside units -Central air conditioner Cover Defender-Waterproof Heavy Duty Top Air Conditioner Cover (32X32 inch)","Perfitel","$23.69","60","2","$1,421","12/13/2020","$15.25","4.5","312","$8.44","304,449","6","FBA","1","Home & Kitchen","Standard","14 x 1.5 x 10 in","1.2 lb","https://www.amazon.com/dp/B08NB35CZ1"
"","","B08GCDFYTS","Air Conditioner Covers for Outside Units 36  36 inch Winter Top Outdoor AC Cover Defender Central Units","Qualward","$16.95","","","$0.00","08/19/2020","$9.27","4.8","218","$7.68","1,167,240","6","FBA","1","Home & Kitchen","Standard","10 x 1 x 12 in","1.1 lb","https://www.amazon.com/dp/B08GCDFYTS"
"","","B088ZHCZTF","Bestalent Air Conditioner Cover for Outside Unit Central AC cover Fits up to 32 x 32 x 36 inches","Bestalent","$25.99","207","5","$5,380","05/20/2020","$15.66","4.7","2,993","$10.33","182,649","6","FBA","1","Home & Kitchen","Standard","10.35 x 3.62 x 11.3 in","3.27 lb","https://www.amazon.com/dp/B088ZHCZTF"
"","","B076K83F2Y","Jeacent Air Conditioner Cover for Outside Units, Heavy Duty Winter Top","JEACENT","$19.99","355","4","$7,096","10/18/2017","$7.67","4.7","1,511","$12.32","211,298","5","FBA","1","Home & Kitchen","Oversize","28 x 4 x 28 in","9.9 oz","https://www.amazon.com/dp/B076K83F2Y"
"","","B079L4B78X","Jeacent Air Conditioner Covers For Outside Units Black,AC Cover For Outside Unit, Air Conditioner Leaf Guard Open Mesh (36'36')","JEACENT","$19.99","48","2","$959.52","02/04/2018","$12.47","4.6","132","$7.52","381,199","6","FBA","1","Home & Kitchen","Standard","10.2 x 1.06 x 11.26 in","15.2 oz","https://www.amazon.com/dp/B079L4B78X"
"","","B0C4SRBT5S","Central Air Conditioner Covers for Outside Units,AC Cover for Outside Unit,32 x 32 inch Covers AC Defender,All Season Universal Mesh Air Conditioner Cover","Yeebarle","$17.99","105","","$1,889","08/08/2023","$11.75","4.6","14","$6.24","1,152,246","6","FBA","1","Home & Kitchen","Standard","11.81 x 1.57 x 8.66 in","5.6 oz","https://www.amazon.com/dp/B0C4SRBT5S"
"","","B07YB81RL1","Aozzy Air Conditioner Covers For Window Units Ac Covers For Outside Unit Winter Outdoor Heavy Duty Waterproof Insulation Defender With Adjustable Straps 25.5'W x 17'H x 20.5'D Inches","Aozzy","$16.99","168","2","$2,854","09/23/2019","$9.30","4.3","1,319","$7.69","310,342","6","FBA","1","Home & Kitchen","Standard","5.2 x 2.5 x 9.3 in","1.15 lb","https://www.amazon.com/dp/B07YB81RL1"
"","","B0BQ28V5V5","Air Conditioner Covers for Outside Units Central Ac Cover Leaf Guard Heavy Duty Mesh AC Defender for Outdoor Square Units, All Season Black ","yhslmh","$28.99","60","2","$1,739","12/13/2022","$22.22","4.7","427","$6.77","350,715","6","FBA","1","Home & Kitchen","Standard","7.8 x 1.46 x 9.49 in","9.6 oz","https://www.amazon.com/dp/B0BQ28V5V5"
"","","B097SRZVGJ","BRIVIC AC Covers for Outside Air Conditioner Covers for Outside Unit Winter Fits up to 32 x 32 x 36 inches","BRIVIC","$30.99","139","3","$4,308","06/23/2021","$19.91","4.7","1,008","$11.08","230,908","6","FBA","1","Home & Kitchen","Standard","10.63 x 3.58 x 12.48 in","3.49 lb","https://www.amazon.com/dp/B097SRZVGJ"
"","","B08LD61HMT","AKEfit Air Conditioner Cover for Outside, Heavy Duty Waterproof AC Defender with Durable Oxford Fabric A/C Cover for Outside Unit Veranda AC Protector (30'W x 30'D x 32'H, Grey)","AKEfit","$18.99","215","2","$4,083","12/30/2018","$9.71","4.7","712","$9.28","392,662","6","FBA","2","Home & Kitchen","Standard","11.811 x 14.134 x 2.795 in","2.69 lb","https://www.amazon.com/dp/B08LD61HMT"
"","","B0B9M1F86J","Air Conditioner Cover for Outside Units, Durable Square AC Cover, Outside Window AC Unit Cover Black Dust-Proof Waterproof AC Cover Fits up to 24 x 24 x 30 inches","SORALEK","$22.99","","","$6,631","09/24/2023","","4.6","96","","780,941","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0B9M1F86J"
"","","B08R5V1X87","SimpleHouseware Air Conditioner Cover Outdoor AC Units Protection","Simple Houseware","$19.97","60","2","$1,198","12/21/2020","$-65.24","4.6","371","$85.21","363,047","5","FBA","1","Home & Kitchen","Oversize","32 x 36 x 32 in","2.79 lb","https://www.amazon.com/dp/B08R5V1X87"
