"Export time:  2/5/2024, 1:22:15 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CM5BHHJJ","6 Pack Large Storage Baskets | Closet Shelf Nursery Organizer Bins with Handles | Foldable Fabric Storage Bins for Bedroom Bathroom Pantry | Clothes Blanket Toys Storage Organizer (14'x10'x9.5')","Criusia","$34.99","780","26","$27,292","12/26/2023","","4.5","23","","35,631","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CM5BHHJJ"
"","","B094NXSDPZ","Stero Fabric Storage Bins 6 Pack Fun Colored Durable Storage Cubes with Handles Foldable Cube Baskets for Home, Kids Room, Closet and Toys Organization Cyan, Green, Yellow, Purple, Pink and Peachpuff","Stero","$22.99","1,216","36","$27,956","05/10/2021","$12.81","4.7","1,048","$10.18","25,606","6","FBA","1","Home & Kitchen","Standard","11.772 x 11.969 x 3.78 in","4.994 lb","https://www.amazon.com/dp/B094NXSDPZ"
"","","B07G57FDFK","GRANNY SAYS Clothing Storage Bins for Closet with Handles, Foldable Rectangle Baskets, Fabric Containers Boxes for Organizing Shelves Bedroom, Gray, Large, 3-Pack","GRANNY SAYS","$19.99","1,781","50","$35,602","08/02/2018","$5.01","4.7","8,407","$14.98","17,776","6","FBA","2","Home & Kitchen","Oversize","10.04 x 8.46 x 14.37 in","2.88 lb","https://www.amazon.com/dp/B07G57FDFK"
"","","B09T2DDX44","JCLD&YO9 Foldable Handwoven Water Hyacinth Storage Baskets Wicker Cube Baskets Rectangular Laundry Organizer Totes,Set of 4 Pcs,12x12x12inch","JCLD&YO9","$58.99","1,202","68","$70,906","02/21/2022","$35.50","4.6","473","$23.49","12,614","7","FBA","7","Home & Kitchen","Oversize","12.638 x 23.622 x 7.441 in","11.583 lb","https://www.amazon.com/dp/B09T2DDX44"
"","","B0B825RMNF","CTSNSLH 4 Pack Folding Closet Organizers Storage Box, Stackable Plastic Drawer Basket for Clothing(White)","CTSNSLH","$37.99","4,708","77","$178,857","07/28/2022","","4.4","775","","10,933","7","FBA","5","Home & Kitchen","","","","https://www.amazon.com/dp/B0B825RMNF"
"","","B0C22WJ9ZX","SONGMICS Storage Basket with Lid, 27.7 Gallon (105L) Storage Bin, Woven Blanket Storage Basket with Handles, Foldable, Removable Liner, Metal Frame, for Bedroom, Laundry Room, Brown URST066K01","SONGMICS","$63.99","2,040","63","$130,540","12/02/2019","","4.6","2,343","","13,743","6","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0C22WJ9ZX"
"","","B074GGTSQC","6 Pack - SimpleHouseware Foldable Cube Storage Bin, Black","Simple Houseware","$20.87","3,221","98","$67,222","06/27/2016","$11.01","4.7","57,666","$9.86","8,100","5","FBA","1","Home & Kitchen","Standard","10.787 x 11.378 x 3.898 in","4.409 lb","https://www.amazon.com/dp/B074GGTSQC"
"","","B0CBKDGRNR","TRZZ 4-Pack Mini Storage Crates Organizer, Collapsible Plastic Storage Basket with Space-Saving Design, Stackable Cute Bin for Office & Home Bedroom, Bathroom and Kitchen Storage Decor. (6.5'4.8'2.9')","TRZZ","$9.99","409","11","$4,086","08/06/2023","$4.95","4.4","122","$5.04","21,926","7","FBA","1","Office Products","Standard","4.8 x 2.9 x 6.5 in","2.7 oz","https://www.amazon.com/dp/B0CBKDGRNR"
"","","B07SPR2HPT","SONGMICS Storage Cubes, 11-Inch Non-Woven Fabric Bins with Double Handles, Set of 6, Closet Organizers for Shelves, Foldable, for Clothes, Cattail Gray UROB26LG","SONGMICS","$17.98","6,818","387","$122,588","12/16/2019","$7.95","4.7","10,748","$10.03","1,072","6","FBA","3","Home & Kitchen","Standard","13.5 x 14.29 x 4.8 in","6.33 lb","https://www.amazon.com/dp/B07SPR2HPT"
"","","B0CHVSML72","Uiifan 10 Pcs Collapsible Storage Bins Fabric Foldable Storage Basket with Handles Cloth Basket Organizer Linen Shelf Baskets for Shelves Home Closet Nursery Toys (Beige and White,16 x 12 x 10 Inch)","Uiifan","$54.99","143","7","$7,864","09/11/2023","$32.86","5","3","$22.13","119,472","7","FBA","1","Home & Kitchen","Oversize","12 x 10 x 16 in","7.7 lb","https://www.amazon.com/dp/B0CHVSML72"
"","","B0CDL1ZNWX","VIEKIER 6 Pack Pastel Storage Crates Mini Plastic Baskets Crates Small Baskets Durable Reliable Folding Storage Crate for Home (5.9'x4'x2.28')","VIEKIER","$9.99","","","$0.00","08/02/2023","","","","","323,787","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0CDL1ZNWX"
"","","B0BN128FLR","StorageWorks Storage Bins, Foldable Storage Basket for Shelves, Fabric Organizing Bins with Cutout Window and 2 Handles, Beige, 2-Pack","StorageWorks","$14.99","957","29","$14,345","11/20/2022","$6.01","4.8","29","$8.98","31,743","6","FBA","1","Home & Kitchen","Standard","8.75 x 6.75 x 11.5 in","1.08 lb","https://www.amazon.com/dp/B0BN128FLR"
"","","B0BWF2L3G3","Bagnizer Large 17' 42 Quarts Collapsible Stackable Storage Bins with Lids [3-Pack] Foldable Fabric Linen Storage Boxes Cube, Closet Organizer Baskets with Label for Home (16.7 x 12 x 12, Gray)","Bagnizer","$39.99","3,760","145","$150,362","02/24/2023","","4.6","978","","4,834","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BWF2L3G3"
"","","B0CLNTHZ45","Crosize 6 Pack Storage Bins, Storage Cubes with Labels and Holders, 10.2'X10.2'X11', Foldable Fabric Storage Cubes Organizer for Shelves and Closet","Crosize","$19.99","172","3","$3,438","10/23/2023","$5.01","4.7","7","$14.98","237,466","7","FBA","1","Home & Kitchen","Oversize","10.2 x 11 x 10.2 in","5.96 lb","https://www.amazon.com/dp/B0CLNTHZ45"
"","","B09K41Y6NX","Yuroochii 8-Pack Pastel Crates for Organizers, Mini Plastic Baskets for Office Organization, Aesthetic Crate Stacking Folding Storage Baskets for Home Kitchen Bedroom Decor (5.9 'x 3.8'x 2.2'","Yuroochii","$18.99","174","3","$3,304","10/21/2021","$11.00","4.6","76","$7.99","246,701","7","FBA","1","Home & Kitchen","Standard","3.8 x 5.9 x 2.2 in","1.41 lb","https://www.amazon.com/dp/B09K41Y6NX"
"","","B0B3GNL76F","CleverMade Collapsible Shopping Basket, Ocean, 3PK - 24L (6 Gal) Reusable Plastic Grocery Shopping Baskets, Holds 25lbs Per Basket - Small Foldable Storage Crates with Handles","CleverMade","$47.87","905","31","$43,322","06/06/2022","$27.87","4.4","2,034","$20.00","4,488","7","AMZ","5","Industrial & Scientific","Oversize","13.25 x 19.25 x 7.88 in","8.199 lb","https://www.amazon.com/dp/B0B3GNL76F"
"","","B0B31C4XRM","OIAHOMY Storage Basket, Woven Baskets for Storage, Cotton Rope Basket for toys,Towel Baskets for Bathroom - Pack of 3, Gradient Yellow","OIAHOMY","$29.99","5,030","178","$150,850","06/01/2022","$13.13","4.7","828","$16.86","736","7","FBA","1","Baby","Oversize","9.84 x 8.86 x 14.76 in","4.4 lb","https://www.amazon.com/dp/B0B31C4XRM"
"","","B0B7X9V3YP","GhvyenntteS Large Storage Bins with Lids (3-Pack) Closet Storage Boxes with Lid and 3 Leather Handles, Foldable Storage Baskets with Label Window for Home Office (Grey&Black, 15' x 11' x 9.7')","GhvyenntteS","$34.99","1,444","73","$50,526","07/27/2022","","4.7","1,695","","11,663","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0B7X9V3YP"
"","","B0C8JTJXNG","AARAINBOW 4 Pcs Closet Clothes Organizer with Handle, Fabric Storage Box with Steel Frame Stackable Shelf Storage Baskets Foldable Wardrobe Organizer Baskets for Clothes Toys, 23L (4 Beige)","AARAINBOW","$26.79","822","23","$22,021","06/18/2023","$10.41","4.1","20","$16.38","40,411","6","FBA","3","Home & Kitchen","Oversize","10.6 x 8.3 x 15.7 in","2.6 lb","https://www.amazon.com/dp/B0C8JTJXNG"
"","","B0BN19P3PY","STORAGE MANIAC Storage Bins Extra Large, Foldable Storage Baskets with Handle, Fabric Clothes Storage Boxes for Shelves for Organizing Closet Shelf Nursery Toy 15.35' W x 11.4' D x 8' H, Grey 3-Pack","STORAGE MANIAC","$25.99","297","9","$7,719","11/20/2022","$13.56","4.5","34","$12.43","105,139","6","FBA","2","Home & Kitchen","Standard","11.4 x 8 x 15.35 in","4.56 lb","https://www.amazon.com/dp/B0BN19P3PY"
"","","B0CJHQMP25","RICHERI Pack of 3 Clothing Storage Bins for Closet with Handles, Foldabl Fabric Foldable Storage Baskets Cloth Box, Fabric Containers Boxes for Organizing Shelves Bedroom, Gray, Large","RICHERI","$18.99","120","4","$2,279","09/20/2023","","4","3","","194,099","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CJHQMP25"
"","","B09L16KHZJ","HOdo Home Fabric Storage Bin with Drawstring Closure and 2 Bold Handles, Collapsible Large Canvas Storage Baskets for Organizing Shelf Nursery Home Closet (White&Yellow, 15.8L11.8W9.5H - 3Pack)","HOdo Home","$28.97","1,485","55","$43,020","11/03/2021","$11.12","4.6","522","$17.85","16,226","7","FBA","3","Home & Kitchen","Oversize","11.8 x 9.5 x 15.8 in","2.87 lb","https://www.amazon.com/dp/B09L16KHZJ"
"","","B0B2DDBH9X","susiyo Foldable Storage Bins Storage Cubes Bin Baskets for Shelves with Handles Decorative Fabric Storage Baskets for Organizing Shelves Closet Nursery Home Toy,Blue Marble","susiyo","$33.99","30","","$1,020","06/28/2022","$16.91","4.4","71","$17.08","702,498","7","FBA","1","Home & Kitchen","Oversize","10.2 x 8.3 x 14.2 in","1.46 lb","https://www.amazon.com/dp/B0B2DDBH9X"
"","","B0982YTXRL","ZOOFOX 4 Pack Fabric Storage Bins, Foldable Rectangular Fabric Storage Bins with Leather Handles, Closet Baskets for Organizing Shelves, Nursery, Home, Office, 15' x 11' x 9.5'","ZOOFOX","$25.99","86","6","$2,235","06/27/2021","$14.76","4.5","134","$11.23","150,074","7","FBA","1","Home & Kitchen","Standard","11.69 x 15.51 x 4.96 in","3.111 lb","https://www.amazon.com/dp/B0982YTXRL"
"","","B0CL9M7DRN","Coloch 6 Pack Linen Storage Bins with Clear Window, Collapsible Closet Storage Box Fabric Clothing Organizer Stackable Organizer Basket for Folded Clothes, Jeans, Toy, Book, Shelves, Closet, Beige","Coloch","$22.99","30","1","$689.70","12/30/2023","","","","","507,831","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CL9M7DRN"
