"Export time:  1/30/2024, 12:48:09 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0C2HRRS6X","Plifal Teacher Lanyard for ID Badge Card, Cute Be Kind Rainbow Women Beaded Breakaway Neck Lanyards Name Tag Badges Holder Aesthetic Work Keys Accessories Gift","Plifal","$9.99","337","12","$3,367","04/13/2023","$4.95","4.3","151","$5.04","20,317","6","FBA","1","Office Products","Standard","2.95 x 1.06 x 4.65 in","1.76 oz","https://www.amazon.com/dp/B0C2HRRS6X"
"","","B0BKZPXHYR","LIUGX Retractable Badge Holders, Heavy Duty Retractable Keychain, Carbon Fiber-Texture, Durable ID Card Holder (Holds 4 Cards), with 31.5 Retractable Badge Reel Key Chain, 10,000+ Rebound","LIUGX","$13.90","742","27","$10,314","10/30/2022","$8.28","4.5","1,094","$5.63","9,184","6","FBA","1","Office Products","Standard","5.2 x 1.7 x 7 in","3.84 oz","https://www.amazon.com/dp/B0BKZPXHYR"
"","","B0BZW13CBW","Onkuey Badge Holder Lanyard Cruise Lanyard,Retractable lanyards for id Badges for Keys, Keychain, Wallet, ID Card Holder, with Quick Release Buckle","Onkuey","$5.99","48","1","$287.52","03/30/2023","$2.17","4.3","320","$3.82","156,334","7","FBA","1","Office Products","Standard","4.1 x 0.35 x 5.9 in","1.13 oz","https://www.amazon.com/dp/B0BZW13CBW"
"","","B09Q88KXNS","Retractable ID Badge Holder, Multipurpose Bling Rhinestone Badge Reel with Belt Clip Key Ring, Shiny PU Leather Badge Holder with Lanyard and Pen Holder for Nurse,Teacher,Office Worker (Mermaid)","Azrra","$13.99","633","15","$8,856","04/21/2021","$8.97","4.5","2,689","$5.02","16,301","7","FBA","1","Office Products","Standard","3.03 x 0.01 x 4.72 in","3.2 oz","https://www.amazon.com/dp/B09Q88KXNS"
"","","B09219JKV4","C&L Accessories Lanyards for ID Badges, Beaded Wooden Natural Stone Lanyard for Keys Eyeglass Holder Lanyard for Eyeglasses Chains for Women (Amazonite Stone)","C&L Accessories","$11.99","1,529","50","$18,333","04/07/2021","$7.27","4.3","1,058","$4.72","4,807","6","FBA","1","Office Products","Standard","3.74 x 0.75 x 6.89 in","2.08 oz","https://www.amazon.com/dp/B09219JKV4"
"","","B0CJYCPKXZ","2 Pack Badge Holder Retractable Clip, Heavy Duty Badge Reel Retractable Keychain Carabiner Badge Clip with Phone Lanyard ID Badge Holders with Steel Retractable Cord","ZENUTA","$7.99","601","14","$4,802","09/26/2023","$3.87","4.4","18","$4.12","17,528","7","FBA","1","Office Products","Standard","1 x 0.1 x 2 in","2.89 oz","https://www.amazon.com/dp/B0CJYCPKXZ"
"","","B0BJK8T4T1","USANGERS Lanyards for ID Badges Keys Women Cute Teacher Lanyard with ID Holder Silicone Wooden Beaded Lanyard Necklace School Work Jewelry Female Nurse Accessories Teacher Appreciation Gifts Women","USANGERS","$15.99","403","11","$6,444","10/17/2022","$10.05","4.5","217","$5.94","21,025","7","FBA","1","Office Products","Standard","3.07 x 1.14 x 4.57 in","1.76 oz","https://www.amazon.com/dp/B0BJK8T4T1"
"","","B0BY2VZ1CZ","Autism Lanyards for ID Badges and Keys, ID Badge Holder with Silicone Beaded Lanyard, Lanyard Keychain for Women, Teacher, Nurse, Office Name Tag Badge Holder ID Card Holder, Breakaway Badge Lanyard","Mcapirivo","$9.99","587","23","$5,864","03/09/2023","$5.57","4.4","211","$4.42","10,991","7","FBA","1","Office Products","Standard","3 x 0.5 x 4.5 in","1.76 oz","https://www.amazon.com/dp/B0BY2VZ1CZ"
"","","B0CS6Y2T2W","Cute Lanyard id Holder Durable Retractable lanyards for id Badges,Waterproof ID Badge Holder for Cruise Ships Key Cards","COOKOOKY","$8.99","3,972","124","$35,708","01/11/2024","$4.72","4.6","859","$4.27","1,652","","FBA","1","Office Products","Standard","3.54 x 0.55 x 9.06 in","2.82 oz","https://www.amazon.com/dp/B0CS6Y2T2W"
"","","B0C6PP4VC6","WAVEYU Lanyard for ID Badges and Keys, Plastic ID Badge Holder with Detachable Lanyard, Cute Retractable Badge Reel for Name Card for Office Worker Students Nurse, Mandala Pattern","WAVEYU","$7.99","20","1","$159.80","05/30/2023","$3.87","5","6","$4.12","167,121","6","FBA","1","Office Products","Standard","2.75 x 0.01 x 4.33 in","1.44 oz","https://www.amazon.com/dp/B0C6PP4VC6"
"","","B0B2D7S5RF","Leather Badge Holder and Adjustable Retractable Lanyards, Quick Release Buckle and Safety Breakaway Lanyards with Swivel Metal Clasp for Offices, Staff, Students, Employees","UpUGo","$6.99","7,448","203","$52,062","05/25/2022","$3.02","4.5","3,332","$3.97","850","6","FBA","1","Office Products","Standard","2.76 x 0.01 x 4.3 in","2.39 oz","https://www.amazon.com/dp/B0B2D7S5RF"
"","","B0CB86M3MW","Badge Holder Retractable Clip Heavy Duty Carabiner Badge Reel Keychain with Id Card Vertical Retractable Lanyard Holder Cool Tactical ID Holder","COOKOOKY","$12.99","1,876","60","$24,369","07/05/2023","$7.27","4.6","139","$5.72","3,917","7","FBA","1","Office Products","Standard","4.25 x 1.81 x 6.06 in","6.4 oz","https://www.amazon.com/dp/B0CB86M3MW"
"","","B0BL2M5RW5","2PCS Beaded Teacher Lanyards with 2 ID Badges Holder Cute Beaded Lanyards Necklace for ID Badges and Keys Bohe Bead Lanyard for Teacher Women,Nurses,Office","TAOARA","$13.49","150","5","$2,024","10/31/2022","","4.5","28","","46,302","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0BL2M5RW5"
"","","B09SZLQ462","XCHIN Lanyards for Keys, Black Keychain Long Lanyard for Women Men, Cute Neck Lanyard for ID Badges Wallet","XCHIN","$5.99","3,918","143","$23,469","02/20/2022","$2.17","4.6","1,284","$3.82","1,384","6","FBA","1","Office Products","Standard","3.31 x 0.71 x 6.06 in","1.13 oz","https://www.amazon.com/dp/B09SZLQ462"
"","","B0CNNLMY9B","Pearl Necklace Lanyards for ID Badges and Keys for Women Huge Big White Beaded Teacher Lanyards Holder Cute","BUFFNY","$11.99","120","3","$1,439","11/18/2023","$6.65","5","1","$5.34","69,105","7","FBA","1","Office Products","Standard","4.06 x 1.02 x 6.97 in","2.39 oz","https://www.amazon.com/dp/B0CNNLMY9B"
"","","B0CJ8RBLJW","Evil Eye Lanyards for ID Badges,Badge Reel Retractable Heavy Duty with 360 Swivel Carabiner Clip, ID Badge Holder with Breakaway Lanyard, ID Card Holder Keychain Name Badge Clip, Nurse Teacher Gifts","VOCHIC","$9.49","293","9","$2,781","09/17/2023","$4.45","4.5","68","$5.04","24,788","7","FBA","1","Office Products","Standard","5.31 x 0.79 x 6.34 in","2.08 oz","https://www.amazon.com/dp/B0CJ8RBLJW"
"","","B0CNPCZ8P3","Lingdeer Personalized ID Badge Holder with Lanyard, Initial Retractable Badge Reel with Carabiner Clip, Personalized Gifts for Women Girls Teacher Doctor Nurse Student, Lanyard with ID Badges Keys (A)","Lingdeer","$7.99","84","3","$671.16","11/19/2023","$3.25","5","2","$4.74","62,815","6","FBA","1","Office Products","Standard","5.28 x 0.91 x 6.38 in","2.39 oz","https://www.amazon.com/dp/B0CNPCZ8P3"
"","","B0C1NGD4K5","Azrra ID Badge Holder with Lanyards, ID Badge Card Holder with 1 Clear ID Window, 4 Credit Card Slots Includes a Detachable Neck Lanyard and Wrist Lanyard with 2 Key Rings","Azrra","$11.99","180","6","$2,158","04/05/2023","","4.7","57","","37,526","7","FBA","1","Office Products","","","","https://www.amazon.com/dp/B0C1NGD4K5"
