"Export time:  2/5/2024, 12:59:34 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0BJ71QFLB","WLIVE Dresser with 4 Drawers, Storage Tower, Organizer Unit, Fabric Dresser for Bedroom, Hallway, Entryway, Closets, Sturdy Steel Frame, Wood Top, Easy Pull Handle, White","WLIVE","$46.99","5,069","171","$238,192","10/20/2018","","4.5","4,564","","3,837","6","FBA","2","Home & Kitchen","","","","https://www.amazon.com/dp/B0BJ71QFLB"
"","","B08PV63DM6","ACCSTORE Portable Wardrobe Clothing Wardrobe Shelves Clothes Storage Organiser with 4 Hanging Rail,Black","ACCSTORE","$49.99","720","24","$35,993","12/06/2020","$29.90","3.7","790","$20.09","38,565","6","FBA","3","Home & Kitchen","Oversize","14.409 x 24.488 x 4.173 in","9.436 lb","https://www.amazon.com/dp/B08PV63DM6"
"","","B09BC5SBH9","LOKEME Portable Closet, 67 Inch Wardrobe Closet for Hanging Clothes with 4 Hanging Rods, 25mm Steel Tube Clothes Storage Organizer for Extra Sturdy, Quick and Easy to Assembly, Gray Cover","LOKEME","$79.99","2,046","44","$163,660","07/10/2021","$-28.44","4.3","2,444","$108.43","20,917","7","FBA","1","Home & Kitchen","Oversize","17.7 x 69 x 67 in","20.4 lb","https://www.amazon.com/dp/B09BC5SBH9"
"","","B0BQ3H7PT8","Clear Storage Bin with Lid 3 Pack 【Stackable & Sturdy】Plastic Bins for Storage, Multifunctional Folding Storage Bins for Bedroom, Living Room, Study, Toy Room, 24 QT Folding Box with Magnetic door","Kmiectse","$39.99","3,499","60","$139,925","12/28/2022","$16.54","4.7","888","$23.45","14,494","7","FBA","4","Home & Kitchen","Oversize","11.02 x 8.66 x 14.96 in","4.72 kg","https://www.amazon.com/dp/B0BQ3H7PT8"
"","","B08HK98N35","Closet Organizers and Storage 162L Closet Organizer 6 Cube Closet Shelves with Hook for Handing Storage Shelves for Storage Bins for Closet Storage","HOMIDEC","$24.99","850","28","$21,242","09/04/2020","$13.31","4.3","509","$11.68","32,801","7","FBA","2","Home & Kitchen","Standard","12.795 x 16.102 x 4.213 in","8.821 lb","https://www.amazon.com/dp/B08HK98N35"
"","","B0CJ5314QN","Homsorout Storage Bins with Lids, Fabric Storage Bins with Handles, Storage Boxes with Window, Closet Organizers and Storage for Clothes, Books, Towels (Grey, Set of 4)","Homsorout","$31.99","655","12","$20,953","09/14/2023","","4.6","42","","75,379","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CJ5314QN"
"","","B09NS9QTH2","Pinkpum Shoe Storage Boxes, Shoe Organizer for Closet Clear, Shoe Boxes Clear Plastic Stackable, Folable Storage Bins with Lids, 12 Pack Sneaker Storage Box Shoe Rack Containers Bins Holders Cabinet","Pinkpum","$36.99","5,316","151","$196,639","12/17/2021","$23.81","4.1","9,093","$13.18","4,590","6","FBA","6","Home & Kitchen","Standard","13.622 x 14.882 x 5 in","6.385 lb","https://www.amazon.com/dp/B09NS9QTH2"
"","","B0CGJJJC4M","SNSLXH Stackable Closet Storage Basket 4 Pack, Multifunctional & Foldable Closet Organizer for Bathroom Kitchen Laundry Room Wardrobe Storage, Space-Saving Clothes Storage Drawer Organizer, White","SNSLXH","$28.99","320","21","$9,277","08/23/2023","$-1.78","4.5","41","$30.77","44,663","7","FBA","1","Home & Kitchen","Oversize","13.2 x 28.74 x 16.93 in","8.49 lb","https://www.amazon.com/dp/B0CGJJJC4M"
"","","B0BZ43LTJT","ROJASOP Shoe Rack Organizer, 8-Tier Metal Shoe Rack for Closet Entryway Garage, 26-32 Pairs Tall Shoe Boot Storage Shelf with 15 Hooks, Stackable Large Shoe Stand","ROJASOP","$29.99","3,281","79","$98,397","03/20/2023","","4.4","530","","10,601","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BZ43LTJT"
"","","B09L4R5T55","ULG 1 Pack Over Door Organizer with 5 Large Pockets 10 Mesh Side Pockets, 44 lbs Weight Capacity Hanging Storage Organizer with Clear Window Kids Toys, Shoes, Diapers, Dark Grey, 5 Layers","ULG","$26.17","8,311","263","$217,499","11/04/2021","$15.81","4.8","2,721","$10.36","2,021","7","FBA","2","Home & Kitchen","Standard","10.04 x 16.02 x 2.64 in","3.241 lb","https://www.amazon.com/dp/B09L4R5T55"
"","","B09CTHYG3Z","VIPEK V5 Portable Closet Wardrobe Heavy Duty Clothes Rack, Freestanding Clothing Rack with 4 Hang Rods & 8 Shelves, Adjustable Closet Rack, 68.9' L x 15.7' W x 76.4' H, Max Load 890LBS, Black","VIPEK","$139.99","3,797","121","$531,542","08/16/2021","$12.29","4.7","2,971","$127.70","6,152","6","FBA","1","Home & Kitchen","Oversize","15.7 x 76.4 x 68.9 in","33.1 lb","https://www.amazon.com/dp/B09CTHYG3Z"
"","","B0C49M439F","6 Pack Closet Storage Bins for Shelves, Shelf Baskets for Organization, Closet Organizers and Storage, Trapezoid Storage Bin Closet Shelf Organizer for Clothes,Toy,Towel,Book,Baby Clothing (6PC-Gray)","Fordonral","$29.99","585","22","$17,544","05/03/2023","$17.26","4.4","49","$12.73","41,972","7","FBA","2","Home & Kitchen","Standard","11.4 x 7.9 x 15 in","4.65 lb","https://www.amazon.com/dp/B0C49M439F"
