"Export time:  2/12/2024, 6:37:24 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B08CL39T78","NIYIKOW Charcoal Bags Odor Absorber (Large, 4Pack x 200g), Nature Fresh Bamboo Charcoal Air Purifying Bags, Activated Charcoal Odor Absorber for Home, Car, Closet, Pets, Basement Odor Eliminator -Grey","NIYIKOW","$12.98","1,168","43","$15,161","07/07/2020","$7.26","4.2","2,441","$5.72","18,756","7","FBA","2","Health & Household","Standard","11.02 x 1.18 x 7.09 in","7.05 oz","https://www.amazon.com/dp/B08CL39T78"
"","","B0BVGS3H72","Pet-Pourri Pet Odor Eliminator Candle, Pawsitively Fresh, 7.5 Oz - Jasmine, Fresh Air and Pear (Veterinarian Recommended)","Poo-Pourri","$15.39","3,188","114","$49,063","02/09/2023","","4.2","349","","2,419","7","AMZ","1","Pet Supplies","","","","https://www.amazon.com/dp/B0BVGS3H72"
"","","B0CCNVNW2H","Bamboo Charcoal Air Purifying Bag Activated Natural Home Odor Absorber,Deodorizer&Moisture Eliminator.Purifier Bag for Closet,Shoe,Pet,Car,large Room,Smoke Smell Remover (black cat)","VAYEEBO","$6.99","155","4","$1,083","08/01/2023","$2.66","","","$4.33","106,990","7","FBA","1","Health & Household","Standard","2 x 6 x 6 in","10.56 oz","https://www.amazon.com/dp/B0CCNVNW2H"
"","","B004H0JAZK","Cat Stain & Odor Remover - Enzyme Cleaner for Cat Urine, Feces, Blood, Vomit - 32oz","Simple Green","$8.02","332","9","$2,663","01/01/2011","$1.68","4.2","1,667","$6.34","21,504","5","AMZ","6","Pet Supplies","Standard","2.72 x 11.25 x 3.8 in","1 lb","https://www.amazon.com/dp/B004H0JAZK"
"","","B08J2M7HVB","Breathe Green Bamboo Charcoal Bags Odor Absorber (3-Pack) Activated Charcoal Odor Eliminator Bag, Natural Freshener Removes Odors and Moisture, Odor Eliminator for Home, Pets, Car, Closet, RV","Breathe Green","$14.99","36","","$539.64","09/13/2020","","4.4","124","","286,942","7","FBA","2","Health & Household","","","","https://www.amazon.com/dp/B08J2M7HVB"
"","","B01MRNDX1X","Apply Guard Professional Strength Pet Stain And Odor Eliminator for Dogs, Cats, and All Pets- Instantly Neutralize and Sanitize Tough Pet Odors and Pet Urine Stains 16oz. Cat Pee Odor Destroyer.","Apply Guard","$16.19","100","5","$1,619","11/20/2016","$1.78","4.3","256","$14.41","32,260","7","FBA","3","Pet Supplies","Oversize","22 x 4 x 14 in","1.34 lb","https://www.amazon.com/dp/B01MRNDX1X"
"","","B082L3QQCB","ANGRY ORANGE Pet Odor Eliminator for Strong Odor - Citrus Deodorizer for Dog Urine or Cat Pee Smells on Carpet, Furniture & Indoor Outdoor Floors - 128 Fluid Ounces - Puppy Supplies - 1 Gallon","ANGRY ORANGE","$59.99","46,299","1,721","$2.78M","01/17/2020","$43.06","4.3","117,954","$16.93","67","6","FBA","1","Pet Supplies","Standard","6.89 x 4.89 x 10.37 in","8.8 lb","https://www.amazon.com/dp/B082L3QQCB"
"","","B012CKSXOU","R86 Industrial All-Out Odor Eliminator, Removes Dead Animal Odor, Skunk Odor, Urine, Poop, Musty Basement & More  Natural Formula, Use Wet or Dry, Biodegradable","R86","$29.95","1,001","33","$29,980","07/22/2015","$19.67","4.3","2,951","$10.28","7,567","7","FBA","1","Pet Supplies","Standard","3.1 x 7.8 x 5.8 in","2.95 lb","https://www.amazon.com/dp/B012CKSXOU"
"","","B001EWH1PA","Arm & Hammer Home Care Pet Stain Odor Eliminator, 32 fl. oz, 32 FZ","Arm & Hammer","$13.55","30","1","$406.50","","$7.57","3.2","17","$5.98","69,227","3","FBA","1","Pet Supplies","Standard","4.7 x 2.8 x 10.6 undefined","1.95 undefined","https://www.amazon.com/dp/B001EWH1PA"
"","","B07DDLHC4G","NEWBEA Bamboo Charcoal Air Purifying Bag 12 Pack 65g Each, Charcoal Bags Odor Absorber, Shoe Deodorizer, Activated Charcoal Odor Absorber for Shoes, Home, Closet, Pet","NEWBEA","$12.99","432","14","$5,612","01/07/2018","$7.50","4.2","5,489","$5.49","45,986","6","FBA","3","Health & Household","Standard","6.26 x 2.91 x 13.15 in","2.72 oz","https://www.amazon.com/dp/B07DDLHC4G"
"","","B07KYXBNGZ","NonScents Skunk Odor Remover Head & Face Foam  Easily Eliminate Skunk Odor from Pets, Carpets, Clothing, Ready-To-Use for Dogs, Cats, Home, Carpet, Car, Clothes - Fragrance Free Freshener","NonScents","$13.97","523","33","$7,306","12/29/2018","$8.10","3.6","1,035","$5.87","7,637","7","FBA","1","Pet Supplies","Standard","2.01 x 2.01 x 7.83 in","10.41 oz","https://www.amazon.com/dp/B07KYXBNGZ"
