"Export time:  2/11/2024, 3:11:44 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0C7KKVXTV","UMEIED 10 PACK Glass Food Storage Containers with Lids, Glass Airtight Meal Prep Container Set for Lunch, On the Go, Leftover, Kitchen Pantry Organizers and Storage, BPA Free & Leak Proof (Orange)","UMEIED","$26.99","1,114","33","$30,067","07/17/2023","$14.11","4.6","341","$12.88","8,196","7","FBA","1","Kitchen & Dining","Standard","5.7 x 2.36 x 7.67 in","11.66 lb","https://www.amazon.com/dp/B0C7KKVXTV"
"","","B0BM8NDLFV","UMEIED 10 Pack Glass Food Storage Containers with Lids Leakproof, Airtight Glass Meal Prep Containers For Lunch, On The Go, Leftover, Dishwasher Safe","UMEIED","$39.99","3,055","48","$122,169","11/13/2022","$25.16","4.7","1,726","$14.83","5,456","7","FBA","2","Kitchen & Dining","Standard","5.7 x 2.36 x 7.67 in","11.66 lb","https://www.amazon.com/dp/B0BM8NDLFV"
"","","B0BXR9S2XR","GULFLIN Glass Meal Prep Containers 12-Pack, 22oz Glass Food Storage Containers with Lids, Air-Tight, Leak-Resistant, Freezer to Microwave Safe-Grey Set","GULFLIN","$39.99","566","15","$22,634","05/02/2023","$24.56","4.8","106","$15.43","18,626","7","FBA","1","Kitchen & Dining","Standard","5.5 x 2.4 x 7.2 in","13.18 lb","https://www.amazon.com/dp/B0BXR9S2XR"
"","","B0C1JN3BLD","DRKIO 4 Pack Overnight Oats Containers with Lids and Spoons 16 Oz Glass Mason Jars for Overnight Oats Leak Proof Oatmeal Container Great for Cereal Fruit Vegetable Milk Salad Yogurt Meal Prep","DRKIO","$17.99","3,498","121","$62,929","04/04/2023","$8.86","4.6","519","$9.13","1,756","7","FBA","1","Kitchen & Dining","Standard","1.2 x 1.3 x 1.1 in","3.52 lb","https://www.amazon.com/dp/B0C1JN3BLD"
"","","B0BX8R173F","GC GENICOOK Glass Food Storage Meal Prep Containers - Bowls with Silicone Sleeve and Airtight Durable Glass Lids- Bento Box Lunch Box -stackable,microwave and freezer safe,(5 Pack, 22 Ounce)","GC GENICOOK","$39.99","1,888","21","$75,501","04/07/2023","$26.36","4.4","279","$13.63","13,523","7","FBA","1","Kitchen & Dining","Standard","14.45 x 8.15 x 6.3 in","7.48 lb","https://www.amazon.com/dp/B0BX8R173F"
"","","B0CKVRKN4B","VERONES 5 Pack Glass Meal Prep Containers 3 Compartment Set, 36OZ Airtight Glass Lunch Containers, Glass Food Storage Containers with Lids, for Microwave, Oven, Freezer & Dishwasher Friendly,Grey","VERONES","$29.99","540","18","$16,195","12/10/2023","","4.7","84","","15,417","","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CKVRKN4B"
"","","B07CMRFZ9S","M MCIRCO [5-Pack,36 Oz] Glass Meal Prep Containers 2 Compartments Portion Control with Upgraded Snap Locking Lids Glass Food Storage Containers, Microwave, Oven, Freezer and Dishwasher (4.5 Cups)","M MCIRCO","$34.99","3,052","84","$106,789","04/23/2018","$22.11","4.7","7,436","$12.88","2,825","6","FBA","6","Kitchen & Dining","Standard","9.09 x 6.89 x 15.98 in","2.25 lb","https://www.amazon.com/dp/B07CMRFZ9S"
"","","B0BW91D973","10 Pack Meal Prep Containers with Lids Airtight Glass Food Storage Containers Leak Proof Glass Lunch Containers (34oz & 12oz) - Set of 5 Colors","SHYRC","$25.99","353","8","$9,174","02/19/2023","$16.95","4.6","310","$9.04","33,135","7","FBA","1","Kitchen & Dining","Standard","5.7 x 2.36 x 7.67 in","1.49 lb","https://www.amazon.com/dp/B0BW91D973"
"","","B07WT6K984","FineDine 24 Piece Glass Storage Containers with Lids - Leak Proof, Dishwasher Safe Glass Food Storage Containers for Meal Prep or Leftovers, Gray","FineDine","$24.49","10,408","501","$254,892","08/21/2019","$16.30","4.6","43,222","$8.19","180","7","FBA","2","Kitchen & Dining","Standard","12.28 x 7.8 x 16.06 in","13.5 oz","https://www.amazon.com/dp/B07WT6K984"
"","","B08DK29LTK","Bayco 9 Pack Glass Meal Prep Containers 3 & 2 & 1 Compartment, Glass Food Storage Containers with Lids, Airtight Glass Lunch Bento Boxes, BPA-Free & Leak Proof (9 lids & 9 Containers) - Grey","Bayco","$41.99","1,311","18","$55,049","07/23/2020","$21.81","4.7","7,492","$20.18","15,482","7","FBA","2","Kitchen & Dining","Oversize","12.01 x 18.19 x 7.44 in","13.6 lb","https://www.amazon.com/dp/B08DK29LTK"
