"Export time:  2/1/2024, 1:39:57 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B08MWF8BXN","AMADA HOMEFURNISHING Floating Shelves Large, 24 x 9 Inch Wall Shelves for Bathroom, Bedroom, Kitchen, Shelves for Wall Decor Set of 2, White - AMFS06","AMADA HOMEFURNISHING","$37.99","2,028","61","$77,044","05/17/2020","$19.55","4.4","5,054","$18.44","14,417","7","FBA","7","Home & Kitchen","Oversize","25.98 x 11.61 x 4.72 in","6.82 lb","https://www.amazon.com/dp/B08MWF8BXN"
"","","B0CFTYDPCL","LaVie Home 36-Inch Black Floating Shelves for Wall Storage Set of 4 - Modern Minimalist Picture Ledge Shelf Wall Decor for Kitchen, Bedroom, Bathroom, and Living Room, Large Floating Shelves","LaVie Home","$49.99","1,280","24","$63,987","08/15/2023","","4.7","50","","39,773","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CFTYDPCL"
"","","B08523TSH7","HOMWOO 36 Inch Floating Shelves Long Wall Shelf, Wall Mounted Natural Wood Picture Ledge Shelf for Living Room,Bedroom,Bathroom & Kitchen","HOMWOO","$43.69","111","4","$4,850","05/18/2020","$26.68","4.6","775","$17.01","209,225","7","FBA","1","Home & Kitchen","Oversize","5.8 x 37.7 x 2.6 in","3.999 lb","https://www.amazon.com/dp/B08523TSH7"
"","","B0CFZXGNMY","Picture Ledge Shelf, Floating Shelves Set of 2, 36 Inches Nursery Book Shelves for Toys Storage, Kids Bookshelf Wall Mounted for Living Room Bedroom Decor Books Photo Frames, White","FLYJOE","$39.99","1,988","68","$79,500","10/23/2023","","4.8","33","","12,603","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CFZXGNMY"
"","","B08CFRK58F","Homeforia Rustic Farmhouse Floating Shelves - Bathroom Wooden Shelves for Wall Mounted - Thick Industrial Kitchen Wood Shelf - 36 x 6.5 x 1.75 inch - Set of 2 - Honey Oak Color","Homeforia","$109.99","3,616","112","$397,724","12/30/2020","$79.23","4.8","3,278","$30.76","6,842","7","FBA","2","Home & Kitchen","Oversize","7 x 3.8 x 37.3 in","15 lb","https://www.amazon.com/dp/B08CFRK58F"
"","","B0BNZ9PYFZ","YYWUOJJ Wood Floating Shelves for Wall Decor, Rustic Wall Shelves for Bedroom Bathroom Kitchen Living Room, Set of 4 Light Walnut 24 Inch","YYWUOJJ","$45.97","1,381","38","$63,485","12/03/2022","","4.4","692","","24,396","7","FBA","4","Home & Kitchen","","","","https://www.amazon.com/dp/B0BNZ9PYFZ"
"","","B09T66W5D1","QEEIG Floating Shelves for Wall Bathroom Shelf Bedroom Kitchen Farmhouse Small Book Shelf 16 inch Set of 3, Rustic Brown (015-BN3)","QEEIG","$29.82","7,264","268","$216,612","05/26/2022","$18.32","4.6","739","$11.50","1,962","6","FBA","1","Home & Kitchen","Standard","8.39 x 17.17 x 5.71 in","6.001 lb","https://www.amazon.com/dp/B09T66W5D1"
"","","B0CG8Y8JJR","Fixwal U-Shaped Floating Shelves Set of 4, 24 Inch Modern Wall Mounted Picture Ledge for Home Storage and Dcor in Bedroom, Living Room, Bathroom (Black)","Fixwal","$30.99","434","13","$13,450","08/20/2023","","3.7","8","","70,165","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CG8Y8JJR"
"","","B091ZD7C6N","DINZI LVJ Long Wall Shelves, 31.5 Inch Wall Mounted Shelves Set of 2, Easy-to-Install, Wall Storage Ledges with Sturdy Metal Brackets for Living Room, Bathroom, Bedroom, Kitchen, Rustic Brown","DINZI LVJ","$36.99","2,218","73","$82,044","04/23/2021","$18.32","4.7","437","$18.67","11,593","7","FBA","1","Home & Kitchen","Oversize","10.6 x 33.6 x 4.4 in","11.451 lb","https://www.amazon.com/dp/B091ZD7C6N"
"","","B0C4KHMQX9","YLYHSST Floating Shelves 24 Inches Long, Set of 2 Rustic Wood Wall Mounted Shelves, Wall Picture Ledge Shelf with Invisible Metal Brackets for Living Room, Bedroom, Bathroom, White","YLYHSST","$32.99","170","9","$5,608","05/07/2023","","4.3","24","","101,891","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C4KHMQX9"
"","","B09VZ3HXCT","Habudda Floating Shelves for Wall Decor, Bedroom Bathroom Storage Wood Shelf, Farmhouse Rustic Home Kitchen Laundry, Wooden Hanging Mounted Plant Book Display Shelf, Extra Long 35.5in, 1-Pack","Habudda","$33.99","222","4","$7,546","03/18/2022","$18.43","4.2","205","$15.56","191,158","6","FBA","1","Home & Kitchen","Oversize","7.1 x 37.3 x 1.8 in","4.55 lb","https://www.amazon.com/dp/B09VZ3HXCT"
"","","B0CKD7ZFR4","BGMG Floating Shelves 24 inch Long, Distressed,Wide Rustic Wooden Wall Shelves for Bathroom Living Room Bedroom Kitchen Farmhouse Set of 2-24x6.7x1.25 inch-Distressed Walnut","BGMG","$69.99","540","19","$37,795","10/03/2023","","4.8","65","","48,696","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CKD7ZFR4"
"","","B0CFFKPQG8","Merapi Floating Shelves, Wall Shelves Set of 3 for Bathroom, Bedroom, Thick Hanging Shelf for Wall Storage, Wall Mounted Wooden Shelves for Toilet, Kitchen, Office, Living Room Decor(Black, 36 Inch)","Merapi","$69.99","270","8","$18,897","","","3","2","","110,333","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CFFKPQG8"
"","","B0C4T4BVT3","WOPITUES Wood Floating Shelves Set of 6, Shelves for Wall Decor, Farmhouse Shelf for Bedroom, Bathroom Storage Shelves, Book Shelves for Living Room - Rustic Brown","WOPITUES","$26.99","11,619","431","$313,597","07/02/2023","","4.5","1,432","","888","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C4T4BVT3"
"","","B0CFFKKT6B","Merapi Rustic Floating Shelves, 36 Inch Wall Shelves for Bathroom, Bedroom, Hanging Shelf for Wall Storage, Wall Mounted Wooden Shelves for Toilet, Kitchen, Office, Living Room Decor(Set of 2)","Merapi","$49.99","390","13","$19,496","","","4.6","3","","72,269","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CFFKKT6B"
"","","B0C65GW38C","Boswillon Floating Shelves Wall Mounted Set of 2, Modern White Shelves for Bedroom, Nursery Shelves with Lip, Display Picture Ledge Shelf for Wall Decor Living Room Bathroom Kitchen - White","Boswillon","$14.99","7,077","187","$106,084","05/23/2023","","4.6","706","","3,374","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C65GW38C"
"","","B0CFV6Q661","Fixwal Long Wall Shelves, 31.5 Inch Floating Shelves Set of 3, Large Wall Mounted Shelves Book Shelf for Wall, Living Room, Bedroom and Bathroom Decor, Rustic Brown","Fixwal","$29.99","237","6","$7,108","08/14/2023","","3.4","5","","135,125","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CFV6Q661"
"","","B0BRT2C165","Tectocker-DOU 2 Pc Deep Floating Shelves ; 12 Inch Deep Wall Mounted Hanging Shelves for Living Room, Kitchen, Office, Bathroom and Bedroom Decor; Storage and Display Shelf Set (Rustic Brown)","Tectocker-DOU","$34.99","1,219","18","$42,653","01/05/2023","","4.5","216","","51,762","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BRT2C165"
"","","B0C2TDMVVH","Danpoo White Floating Shelves for Wall Storage, Metal Wall Shelves for Living Room, Bathroom, Kitchen, 16 Long Display Shelves for Collectibles(2 PCS)","Danpoo","$28.00","406","9","$11,368","04/17/2023","","4.5","139","","96,825","6","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0C2TDMVVH"
"","","B0CFXQXVDP","Fixwal Floating Shelves, 24 Inch Rustic Wood Shelves, 4 Sets of Wall Mounted Shelves for Home Decor and Storage, Modern Ledges for Living Room, Bedroom, Bathroom, Office (Carbonized Black)","Fixwal","$26.99","150","5","$4,048","01/02/2024","","4.6","3","","172,069","","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CFXQXVDP"
"","","B0CB896K27","Sasylvia 4 Pcs Extra Long Floating Wall Shelves Book Rustic Thick Shelves for Wall Decor Wall Mounted Wood Farmhouse Bathroom Hanging Shelf for Bedroom Living Room Kitchen(Brown, 35 x 9.5 x 1.5)","Sasylvia","$124.99","180","2","$22,498","","","2.7","4","","318,401","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CB896K27"
"","","B0CP7HWJV9","Aicoo Heavy Duty Shelf Book Shelf Long Floating Shelves Wall Shelving Display Shelves Pre-Drilled 31.5Inches Set of 2 (with 6 Brackets)","Aicoo","$38.99","30","1","$1,170","","","5","1","","583,471","","FBA","","Home & Kitchen","","","","https://www.amazon.com/dp/B0CP7HWJV9"
"","","B07569ZFF6","WELLAND White Floating Shelf with Touch-Sensing Battery Powered LED Light,Wall Mounted Display Shelves for Entrance, Living Room, Bedroom, Kitchen and Bathroom (36-INCH, White)","WELLAND","$55.99","115","4","$6,439","10/31/2017","$35.23","4","775","$20.76","203,359","7","FBA","30","Home & Kitchen","Oversize","12 x 39 x 2.75 in","7.35 lb","https://www.amazon.com/dp/B07569ZFF6"
