"Export time:  1/30/2024, 12:00:28 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0BPGLKC5B","CURTA 4 Pack Food Storage Container with Green Lid - NSF Commercial Grade in 4.0 Qt - Square, Clear, Polycarbonate","CURTA","$59.99","570","19","$34,194","02/14/2023","$43.36","4.4","62","$16.63","14,283","6","FBA","1","Kitchen & Dining","Standard","7.5 x 15.8 x 8.5 in","4.51 lb","https://www.amazon.com/dp/B0BPGLKC5B"
"","","B09B2F27HP","50 Pcs Large Food Storage Containers with Lids Airtight-85 OZ to Sauces Box-Total 526OZ Stackable Kitchen Bowls Set Meal Prep Container-BPA Free Leak proof Plastic Lunch Boxes- Freezer Microwave safe","RockBerry","$35.99","5,953","168","$214,248","10/15/2021","$26.82","4.5","4,384","$9.17","1,108","7","FBA","4","Kitchen & Dining","Standard","7.68 x 10.43 x 10.63 in","8.3 oz","https://www.amazon.com/dp/B09B2F27HP"
"","","B0CL9PZFZP","Moretoes 50 Pack 25oz Plastic Food Storage Containers with Lids, 750ml Disposable Microwaveable Meal Prep Containers Lunch Boxes Dishwasher Freezer Safe (Black)","Moretoes","$19.99","150","5","$2,998","10/17/2023","$10.71","4.5","2","$9.28","48,278","6","FBA","1","Kitchen & Dining","Standard","8.43 x 6.93 x 10.63 in","2.84 lb","https://www.amazon.com/dp/B0CL9PZFZP"
"","","B0C7WKLWTS","Cykorxicc 6pcs Large Stainless Steel Food Containers with Lids, Leakproof Meal Prep Containers, Airtight Kimchi Containers Reusable, Stackable/Oven/Dishwsher/Freezer Safe","Cykorxicc","$38.98","207","4","$8,069","07/31/2023","$26.70","4.6","50","$12.28","60,779","6","FBA","1","Kitchen & Dining","Standard","7 x 7 x 9 in","1.97 lb","https://www.amazon.com/dp/B0C7WKLWTS"
"","","B0CHG3KKTJ","Ello Plastic Mixed Meal Prep 10Pc, 5 Pack Set- BPA Free Plastic Food Storage Containers with Silicone Boot and Airtight Plastic Lids, Dishwasher, Microwave, and Freezer Safe, Elderberry","Ello","$19.99","990","28","$19,790","09/05/2023","$-14.37","4.7","51","$34.36","9,888","7","AMZ","2","Kitchen & Dining","Oversize","22.6 x 12.9 x 28.4 in","2.64 lb","https://www.amazon.com/dp/B0CHG3KKTJ"
"","","B0CKLZSX38","Ello Duraglass 10Pc Glass Meal Prep Container Set with Silicone Boot, Airtight Lids - BPA-Free, Dishwasher Safe","Ello","$38.49","5,771","202","$222,126","10/22/2023","$14.28","4.3","10","$24.21","844","7","AMZ","4","Kitchen & Dining","Oversize","12.8 x 7.01 x 17.91 in","3.68 kg","https://www.amazon.com/dp/B0CKLZSX38"
"","","B0CB1TDRLJ","Freshware [60 Pack, 8, 16, 32 oz, 20 sets each size Food Storage Containers with Lids, Plastic Deli Containers, Meal Prep Containers, Microwave and Freezer Safe, Stackable, Leakproof, BPA Free, Clear","Freshware","$19.99","15,432","379","$308,486","07/19/2023","$10.26","4.7","10,347","$9.73","300","7","AMZ","2","Kitchen & Dining","Standard","1 x 1 x 1 in","4.38 lb","https://www.amazon.com/dp/B0CB1TDRLJ"
"","","B0CLLS1X85","8 PCS Glass Food Storage Containers Set, 3 Cups Large Round Meal Prep Containers, Non-Toxic, BPA-Free Glass Soup Containers with Airtight Locking Tabs, Microwave, Dishwasher, and Freezer Safe","Freshmage","$39.99","877","34","$35,071","01/07/2024","$27.26","5","6","$12.73","8,008","7","FBA","1","Kitchen & Dining","Standard","5.2 x 9.3 x 10.3 in","4.8 lb","https://www.amazon.com/dp/B0CLLS1X85"
"","","B08W4QY23S","Glass Food Storage Containers 10 Pc, Airtight Glass Storage Containers with Lids, Glass Lunch Bento Boxes, Leak Proof BPA Free Glass Meal Prep Containers (5 lids, 5 Containers) Color Coordinating Lids","Razab","$33.99","144","6","$4,895","04/03/2022","$21.26","4.3","299","$12.73","42,199","7","FBA","1","Kitchen & Dining","Standard","7.32 x 7.24 x 11.5 in","7.5 lb","https://www.amazon.com/dp/B08W4QY23S"
"","","B09KHDR1KH","MR.SIGA 8 Piece Airtight Food Storage Container Set, BPA Free Kitchen Pantry Organization Canisters, One-handed Airtight Plastic Containers with Lids for Cereal, Spaghetti, Pasta, Black","MR.SIGA","$53.99","197","6","$10,636","10/26/2021","$39.16","4.3","143","$14.83","46,160","7","FBA","1","Kitchen & Dining","Standard","4.2 x 12.6 x 4.2 in","4.49 lb","https://www.amazon.com/dp/B09KHDR1KH"
"","","B0BXW86JZQ","Meal Prep Containers, [34oz 50Pack] Food Prep Containers with Lids, Disposable To Go Containers, Plastic Food Storage Containers with Lids, BPA Free, Stackable, Microwave/Dishwasher/Freezer Safe","RANLITTLE","$21.99","4,407","231","$96,910","03/08/2023","$12.26","4.4","568","$9.73","683","7","FBA","1","Kitchen & Dining","Standard","4.72 x 2.64 x 6.77 in","3.76 lb","https://www.amazon.com/dp/B0BXW86JZQ"
"","","B0CCL5M85H","YORY BPA Free nestable food storage containers with lids extra thick plastic freezer leftover meal prep Lunch container bowls airtight stackable Set of 5 (3 Cup)","YORY","$16.99","1,103","93","$18,740","07/20/2023","","4.6","60","","2,483","6","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CCL5M85H"
"","","B08J8GGCWS","GoodCook EveryWare 60-Piece BPA-Free Plastic Food Storage Container Set, Clear/Grey","GoodCook","$22.99","4,490","125","$103,225","09/15/2020","$10.41","4.6","4,507","$12.58","1,688","6","FBA","6","Kitchen & Dining","Standard","13 x 17 x 8 in","4.449 lb","https://www.amazon.com/dp/B08J8GGCWS"
"","","B0988568YJ","Comfy Package, [48 Sets - Combo Plastic Deli Containers With Airtight Lids - 8 oz, 16 oz, 32 oz. - Food Storage/Soup Containers","Comfy Package","$23.99","5,116","107","$122,733","06/28/2021","$11.45","4.7","2,329","$12.54","2,075","6","FBA","3","Kitchen & Dining","Oversize","1 x 20 x 2 in","16 oz","https://www.amazon.com/dp/B0988568YJ"
"","","B0BLP6LS6S","Pyrex Freshlock 8-Pieces Mixed Sized Glass Food Storage Containers Set, Airtight & Leakproof Locking Lids, Freezer Dishwasher Microwave Safe","Pyrex","$35.99","6,279","199","$225,981","11/07/2022","","4.7","1,221","","863","6","AMZ","7","Kitchen & Dining","","","","https://www.amazon.com/dp/B0BLP6LS6S"
"","","B083GQS9JR","Chef's Path Food Storage Containers - Airtight Lids for Kitchen and Pantry Organization - Set of 12 - Essential for Flour - Sugar and Dry Food Storage - BPA Free Plastic Canisters with Accessories","Chef's Path","$35.99","3,404","134","$122,510","01/03/2020","$22.66","4.7","56,887","$13.33","1,534","7","FBA","2","Kitchen & Dining","Standard","11.89 x 15.98 x 6.1 in","4.22 lb","https://www.amazon.com/dp/B083GQS9JR"
"","","B0CMZYDTZ2","Yungyan 12 Pcs 4 Qt Commercial Food Storage Containers with Lids Restaurant Square Airtight Food Storage Containers Clear Cereal Storage Containers for Pantry Kitchen, Freezer and Dishwasher Safe","Yungyan","$90.99","","","$0.00","01/02/2024","","","","","259,951","","FBA","1","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CMZYDTZ2"
"","","B07V9HR6BK","LOCK & LOCK Easy Essentials Food Storage lids/Airtight containers, BPA Free, 10 Piece - Square, Clear","LOCK & LOCK","$19.99","622","16","$12,434","07/14/2019","$11.20","4.7","2,475","$8.79","17,537","6","AMZ","3","Kitchen & Dining","Standard","8.3 x 4.1 x 8.3 in","1.48 lb","https://www.amazon.com/dp/B07V9HR6BK"
