"Export time:  2/17/2024, 7:41:31 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CMTMBJYX","Pickleball Paddles Set of 2 - USAPA Approved, Carbon Fiber Pickleball Set with 4 Balls,1 Pickleball Bag, Lightweight Graphite Pickle Ball Rackets 2 Pack for Men and Women","Fountor","$29.99","125","2","$3,749","11/06/2023","$17.86","4.9","28","$12.13","89,138","7","FBA","1","Sports & Outdoors","Standard","8.74 x 3.27 x 16.85 in","1.01 kg","https://www.amazon.com/dp/B0CMTMBJYX"
"","","B0BLLKFPXD","JONAPAR Pickleball Paddles, USAPA Approved Fiberglass Pickleball Paddles, Lightweight Pickleball Set of 2 Rackets and 4 Pickle Balls, Pickleball Paddle Gifts for Beginners & Professional","JONAPAR","$19.98","440","4","$8,791","02/11/2023","$8.75","4.7","71","$11.23","64,567","7","FBA","1","Sports & Outdoors","Standard","10.71 x 3.43 x 16.65 in","0.74 kg","https://www.amazon.com/dp/B0BLLKFPXD"
"","","B0BCQ9D7HT","Kenvc Pickleball Paddles Set, Lightweight Set of 2 Pickleball Paddles, 3K Carbon Fiber, Graphite Pickleball Paddle Face, Honeycomb Core, 4 Pickleball Balls, 1 Carry Bag for Women Men","Kenvc","$19.99","100","4","$1,999","08/31/2022","$8.76","4.5","131","$11.23","57,251","7","FBA","1","Sports & Outdoors","Standard","9.96 x 3.46 x 17.4 in","1.01 kg","https://www.amazon.com/dp/B0BCQ9D7HT"
"","","B0CK1R9LZ1","Pickleball Paddles Set of 4 - Fiberglass Pickle Ball Paddle Set of 4 Comply USAPA Approved, Pickleball Rackets 4 Pack, 4 Pickleball Paddle, 4 Indoor Outdoor Pickleballs, Bag for Pickleball Paddles","Raccomb","$79.99","99","3","$7,919","09/27/2023","$59.16","4.9","40","$20.83","84,706","7","FBA","1","Sports & Outdoors","Standard","9.41 x 4.29 x 17.48 in","1.64 kg","https://www.amazon.com/dp/B0CK1R9LZ1"
"","","B0BRMXW2WW","DULCE DOM Pickleball Paddles, USAPA Approved Fiberglass Pickleball Set of 2/4 with Pickleball Paddles, 4 Pickleball Balls and Pickleball Bag, Pickleball Rackets Gifts for Beginners & Pros","DULCE DOM","$35.99","2,779","54","$100,016","01/03/2023","$22.06","4.6","1,228","$13.93","3,348","7","FBA","3","Sports & Outdoors","Standard","10.75 x 3.74 x 16.89 in","1.5 kg","https://www.amazon.com/dp/B0BRMXW2WW"
"","","B0CJS2KMR5","2024 Selkirk LUXX Control Pickleball Paddle | Florek Carbon Fiber Pickleball Paddle with a Polypropylene X7 Core | The Pickle Ball Paddle Designed for Ultimate Power & Control |","Selkirk Sport","$249.99","932","36","$232,991","10/24/2023","$208.72","4.7","41","$41.27","5,501","6","FBA","1","Sports & Outdoors","Standard","12.8 x 1.69 x 17.87 in","0.3 kg","https://www.amazon.com/dp/B0CJS2KMR5"
"","","B0BXKRJ7TX","VINSGUIR Pickleball Paddles Set of 2, USAPA Approved Pickleball Paddles with 4 Pickleball Balls and 1 Pickleball Bag, Pickleball Set Gifts for Women Men Beginners","VINSGUIR","$28.79","928","51","$26,717","03/05/2023","$16.84","4.7","4,021","$11.95","3,552","7","FBA","3","Sports & Outdoors","Standard","8.9 x 3.15 x 17.24 in","0.88 kg","https://www.amazon.com/dp/B0BXKRJ7TX"
"","","B0BJ29CV35","Pickleball Paddles, Pickleball Paddles Set, Fiberglass Surface, Polypropylene Honeycomb Core, Non-Slip Grip, Lightweight Pickleball, Set of 2 & 2 Indoor Outdoor Balls & Bag","CZRR","$19.99","246","4","$4,918","10/12/2022","$9.36","4.6","273","$10.63","54,946","7","FBA","3","Sports & Outdoors","Standard","8.86 x 3.27 x 16.85 in","1.02 kg","https://www.amazon.com/dp/B0BJ29CV35"
"","","B09SVMGWLL","Helium Pro Carbon Fiber Pickleball Paddle Set of 4 - USAPA Certified Pickleball Paddles, High-Spin Texture, Lightweight Honeycomb Core (4 Paddles, 6 Balls, 1 Shoulder Bag)","Helium","$129.95","530","13","$68,874","06/05/2022","$100.43","4.7","255","$29.52","16,780","6","FBA","5","Sports & Outdoors","Standard","10.12 x 5.55 x 17.56 in","1.73 kg","https://www.amazon.com/dp/B09SVMGWLL"
"","","B07T5K6DRD","Rally Flare Graphite Pickleball Paddle | Polymer Honeycomb Core, Graphite Hybrid Composite Face | Lightweight","PickleballCentral","$49.99","38","1","$1,900","06/11/2019","$38.72","4.6","399","$11.27","149,591","7","FBA","2","Sports & Outdoors","Standard","9.1 x 1 x 15.5 in","0.3 kg","https://www.amazon.com/dp/B07T5K6DRD"
