"Export time:  2/11/2024, 3:11:07 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0C595YHF5","VERONES 10 Pack 22 OZ Grey Glass Food Storage Containers, BPA-Free, Reusable, Non-Toxic, Stackable, Microwave, Oven, Freezer & Dishwasher Friendly","VERONES","$29.99","2,705","66","$81,123","05/14/2023","$16.66","4.6","332","$13.33","3,820","7","FBA","1","Kitchen & Dining","Standard","4.9 x 2.1 x 6.7 in","11.95 lb","https://www.amazon.com/dp/B0C595YHF5"
"","","B09TZ52CL6","DAS TRUST 10 Pack Glass Meal Prep Containers Meal Prep Bowls Food Storage Containers Glass Food Prep Containers with Lids Lunch Container for Adults Lunch Box Bento Boxes","DAS TRUST","$39.98","1,557","43","$62,249","03/05/2022","$24.85","4.3","235","$15.13","6,184","6","FBA","1","Kitchen & Dining","Standard","8.98 x 15.16 x 7.09 in","12.43 lb","https://www.amazon.com/dp/B09TZ52CL6"
"","","B0CNXTGNYS","ComSaf 25oz Glass Food Storage Jars Set of 6, Clear Glass Storage Containers with Bamboo Lids, Pantry Organization Jar, Spice, Blooming Tea, Coffee and Sugar Container, Small Canister Set for Kitchen","ComSaf","$33.99","625","27","$21,244","01/06/2024","$21.86","4.8","12","$12.13","10,093","7","FBA","2","Kitchen & Dining","Standard","4 x 4.72 x 4.72 in","5.24 lb","https://www.amazon.com/dp/B0CNXTGNYS"
"","","B095CDXSY5","M MCIRCO 30 Pieces Glass Food Storage Containers with Snap Locking Lids,Glass Meal Prep Containers Set - Airtight Lunch Containers, Microwave, Oven, Freezer and Dishwasher","M MCIRCO","$49.99","4,167","136","$208,308","05/18/2021","$37.35","4.6","5,066","$12.64","1,495","7","FBA","8","Kitchen & Dining","Standard","3.2 x 1.6 x 4.7 in","1.34 lb","https://www.amazon.com/dp/B095CDXSY5"
"","","B0CC5TTFRC","AISIPRIN Glass Food Storage Containers with Bamboo Lids,5 Pack Airtight Glass Jars with Screw On Lid, Pasta, Cereal, Sugar Flour Containers Storage, Kitchen Canisters 80oz 50oz 27oz With 42 Lables","","$29.51","390","13","$11,509","10/03/2023","","4.7","85","","20,921","","FBA","","Kitchen & Dining","","","","https://www.amazon.com/dp/B0CC5TTFRC"
"","","B0BM8NDLFV","UMEIED 10 Pack Glass Food Storage Containers with Lids Leakproof, Airtight Glass Meal Prep Containers For Lunch, On The Go, Leftover, Dishwasher Safe","UMEIED","$39.99","3,055","48","$122,169","11/13/2022","$25.16","4.7","1,726","$14.83","5,456","7","FBA","2","Kitchen & Dining","Standard","5.7 x 2.36 x 7.67 in","11.66 lb","https://www.amazon.com/dp/B0BM8NDLFV"
"","","B0BZS66X6R","VERONES 24 Pieces Glass Food Storage Containers Set, Airtight Glass Lunch Containers, Glass Meal Prep Containers with Lids,BPA-Free, for Microwave, Oven, Freezer & Dishwasher Friendly,Grey","VERONES","$30.58","3,838","10","$117,366","03/27/2023","$18.15","4.6","662","$12.43","26,737","7","AMZ","1","Kitchen & Dining","Standard","7.6 x 9 x 14.3 in","11.03 lb","https://www.amazon.com/dp/B0BZS66X6R"
"","","B07BSB87FL","M MCIRCO [5-Packs, 36 Oz Glass Meal Prep Containers with Snap Locking Lids Glass Food Containers,Airtight Lunch Container,Microwave, Oven, Freezer and Dishwasher (4.5 Cup)","M MCIRCO","$32.99","5,324","203","$175,639","03/28/2018","$20.11","4.7","8,059","$12.88","837","6","FBA","4","Kitchen & Dining","Standard","9.69 x 16.38 x 7.44 in","8.091 lb","https://www.amazon.com/dp/B07BSB87FL"
"","","B07JK1LGHQ","PrepNaturals 5 Pack Glass Food Storage Containers with Lids - Leakproof Glass Meal Prep Containers - Bento Box for Lunch - Dishwasher, Microwave, Oven & Freezer Safe (Multi-Compartment)","PrepNaturals","$29.99","7,498","205","$224,865","04/29/2018","$17.56","4.6","49,455","$12.43","821","7","FBA","1","Kitchen & Dining","Standard","9.61 x 16.14 x 7.64 in","8.651 lb","https://www.amazon.com/dp/B07JK1LGHQ"
"","","B0C5HRQ1BQ","HOMBERKING 10 Pack Glass Meal Prep Containers, 2 Compartment, BPA-Free, Leak Proof, 630ml Capacity, Grey","HOMBERKING","$37.99","5,585","111","$212,174","05/16/2023","$22.86","4.6","774","$15.13","1,972","7","FBA","5","Kitchen & Dining","Standard","7.48 x 14.2 x 12 in","13.51 lb","https://www.amazon.com/dp/B0C5HRQ1BQ"
"","","B08X4615SC","KOMUEE 10 Packs 30 oz Glass Meal Prep Containers,Glass Food Storage Containers with Lids,Airtight Glass Lunch Bento Boxes,BPA Free,Microwave,Freezer and Dishwasher,Gray","KOMUEE","$43.99","4,657","146","$204,861","02/21/2021","$32.25","4.7","1,750","$11.74","1,355","7","FBA","4","Kitchen & Dining","Standard","5.7 x 2.5 x 7.8 in","1.88 lb","https://www.amazon.com/dp/B08X4615SC"
"","","B07BJN11KV","FIT Strong & Healthy 2 & 3 Compartment Glass Meal Prep Containers (4 Pack, 32 oz) - Glass Food Storage Containers with Lids, Glass Bento Box, Portion Control, Airtight, Oven & Freezer safe","FIT Strong & Healthy","$29.99","5,191","149","$155,678","03/17/2018","$20.35","4.7","7,812","$9.64","1,319","7","FBA","1","Kitchen & Dining","Standard","6.5 x 2.7 x 8 in","2 lb","https://www.amazon.com/dp/B07BJN11KV"
"","","B0C5H9VL36","HOMBERKING 12 Sets Glass Food Storage Containers with Lids, Meal Prep Containers, Airtight Bento Boxes, BPA Free & Leak Proof, Pantry Kitchen Storage(12 lids & 12 Containers) - White","HOMBERKING","$35.99","3,435","39","$123,626","05/16/2023","$21.76","4.8","684","$14.23","7,000","7","FBA","6","Kitchen & Dining","Standard","12.4 x 7.5 x 15.2 in","11.14 lb","https://www.amazon.com/dp/B0C5H9VL36"
"","","B08VD783DS","S'well Prep Food Glass Bowls - Set of 4, 12oz - Make Meal Easy and Convenient - Leak-Resistant Pop-Top Lids - Microwavable and Dishwasher-Safe, clear (14212-B20-69900)","S'well","$19.99","3,413","211","$68,226","01/28/2021","$10.56","4.3","1,157","$9.43","790","7","AMZ","5","Kitchen & Dining","Standard","4.41 x 4.8 x 8.66 in","3.09 lb","https://www.amazon.com/dp/B08VD783DS"
"","","B081JTZNRS","[10-Pack] Glass Meal Prep Containers with Lids-MCIRCO Food Storage Containers with Snap Locking Lids, Airtight Lunch Containers, Microwave, Oven, Freezer and Dishwasher","M MCIRCO","$39.99","6,004","74","$240,100","11/14/2019","$29.47","4.6","8,444","$10.52","3,303","6","FBA","3","Kitchen & Dining","Standard","9.84 x 7.4 x 15.86 in","13 oz","https://www.amazon.com/dp/B081JTZNRS"
"","","B082SN4QH6","AILTEC Glass Food Storage Containers with Lids, [18 Piece] Meal Prep Containers for Food Storage , BPA Free & Leak Proof (9 Lids & 9 Containers)","AILTEC","$29.59","5,574","230","$164,935","01/06/2020","$20.63","4.6","12,504","$8.96","687","7","FBA","1","Kitchen & Dining","Standard","7.4 x 8.6 x 14.9 in","13.5 oz","https://www.amazon.com/dp/B082SN4QH6"
"","","B07L51SFVS","Pyrex 1136614 imply Store Glass Food Storage Container Lid, 24 PC Set","Pyrex","$41.51","10,125","333","$420,289","12/04/2018","$26.16","4.7","25,331","$15.35","375","6","AMZ","6","Kitchen & Dining","Standard","6.67 x 13.5 x 13.5 in","12.25 lb","https://www.amazon.com/dp/B07L51SFVS"
"","","B0C332F863","Glass Food Container Set with Glass Lid, Large Size 3 Pack, Glass Food Storage Containers with Silicone Framed Glass Lid, Glass Food Containers with Airtight Lids, Leakproof, 100% Plastic Free","Urban Green","$39.99","945","29","$37,791","04/19/2023","$26.66","4.6","77","$13.33","9,587","7","FBA","1","Kitchen & Dining","Standard","8.46 x 3.46 x 10.13 in","6.31 lb","https://www.amazon.com/dp/B0C332F863"
"","","B0CGX8VM45","VERONES 5 Pack 36 OZ Glass Meal Prep Containers, Airtight Glass Lunch Containers Set, Glass Food Storage Containers with Lids,BPA-Free, for Microwave, Oven, Freezer & Dishwasher Friendly,Grey","VERONES","$27.99","1,595","49","$44,644","08/29/2023","$15.86","4.7","116","$12.13","5,323","7","FBA","1","Kitchen & Dining","Standard","6.5 x 3 x 8 in","8.51 lb","https://www.amazon.com/dp/B0CGX8VM45"
"","","B0C1S71XN2","VERONES 30 Pieces Glass Meal Prep Containers Set, Airtight Glass Lunch Containers, Stackable Glass Food Storage Containers with Lids, for Microwave, Oven, Freezer & Dishwasher Friendly,Gray","VERONES","$39.99","3,505","64","$140,165","04/06/2023","$23.66","4.5","478","$16.33","3,927","7","FBA","4","Kitchen & Dining","Standard","7.6 x 9 x 14.4 in","16.45 lb","https://www.amazon.com/dp/B0C1S71XN2"
"","","B07WRB77Q6","M MCIRCO 10-Pack Glass Food Storage Container with Lids, Airtight Glass Lunch Containers,No Leaking Glass Meal Prep Container,Microwave, Oven, Freezer and Dishwasher Friendly","M MCIRCO","$29.99","1,577","49","$47,294","08/18/2019","$16.96","4.6","3,574","$13.03","5,375","7","FBA","1","Kitchen & Dining","Standard","9 x 15.2 x 7 in","10.849 lb","https://www.amazon.com/dp/B07WRB77Q6"
