"Export time:  2/8/2024, 3:51:35 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0BPXVQYDT","JAMEND CLXP 6PCS Broom and Mop Holder, Heavy Duty Garden Tool Organizer Rack Rake and Shovel Handle, Stainless Steel Mop Hanger. Screws for Wall Mounted. Matte Black","JAMEND CLXP","$9.98","3,353","115","$33,463","12/12/2022","$4.71","4.6","1,177","$5.27","2,353","6","FBA","1","Tools & Home Improvement","Standard","2 x 1.8 x 1.9 in","280 g","https://www.amazon.com/dp/B0BPXVQYDT"
"","","B0B9CFJ5FB","Bed Rail Modular Accessory Mount for Shovels, Recovery Boards, Fuel Cans & Other Accessories for Toyota Tacoma | 3 Mounting Locations | Made in The USA | Rago Fabrication","Rago Fabrication","$99.95","","","$0.00","08/10/2022","$81.23","4.1","14","$18.72","433,179","6","FBA","1","Automotive","Standard","6.57 x 6.5 x 9.25 in","4.53 lb","https://www.amazon.com/dp/B0B9CFJ5FB"
"","","B0CMQPV9W1","6Pcs Shovel Mount for Roof Rack,Mount Shovel Holder for Truck,Quick Release Axe Holder Mount Kit with Metal Screws and Nuts,Shovel Rack Wall Mount for Axe,Metal Rubber Clamps Mount Kit for Boats Bike","MOJIEZUO","$33.99","24","1","$815.76","11/05/2023","$23.75","","","$10.24","190,947","6","FBA","1","Sports & Outdoors","Standard","4.72 x 3.93 x 6.69 in","1.76 lb","https://www.amazon.com/dp/B0CMQPV9W1"
"","","B0BFQKTK6N","Dunzy 4 Pack 6-Tool Landscape Trailer Rack for Lawn Equipment 6 Hole Hand Tool Storage Rack Landscaping Shovel Holder for Truck with 24 Pieces Rubber Grommets and Mounting Hardware Accessories, Black","Dunzy","$31.99","77","2","$2,463","09/18/2022","$17.69","4","14","$14.30","100,497","6","FBA","1","Automotive","Oversize","3.4 x 1.2 x 23.4 in","4.64 lb","https://www.amazon.com/dp/B0BFQKTK6N"
"","","B0CKR5MXN9","Shovel Mount for Roof Rack, Wall Mounting Brackets,Metal Rubber Clamps,Quick Release Axe Holder Mount Kit,Shovel Holder Clamp Kit for Roof Rack, Boats, Military Equipment,Axe (4 Orange)","taolema","$24.99","60","2","$1,499","10/08/2023","$17.47","5","2","$7.52","154,643","7","FBA","1","Tools & Home Improvement","Standard","1.8 x 1 x 3.5 in","9.9 oz","https://www.amazon.com/dp/B0CKR5MXN9"
"","","B075TDGW5K","MANOKY Shovel Holder Wall Mount Outdoor 10 Pack - Garden Yard Tool Organizer for Garage Shed Organizers and Storage Hooks Rake Rack Hanger Hardware Included","MANOKY","$19.89","607","20","$12,073","03/20/2018","$12.39","4.4","3,137","$7.50","9,504","6","FBA","30","Patio, Lawn & Garden","Standard","4.646 x 5.709 x 3.976 in","0.997 lb","https://www.amazon.com/dp/B075TDGW5K"
"","","B0CJ1XS9Y3","Fundyliue Quick Release Clamp Mount, Rubber Clamp Grip Replacement for Mounting Tools & Equipment 1' - 2-1/4' Diameter(4pcs)","Fundyliue","$19.99","60","1","$1,199","09/13/2023","$12.92","1","2","$7.07","212,396","6","FBA","1","Tools & Home Improvement","Standard","3.27 x 2.44 x 6.06 in","10.2 oz","https://www.amazon.com/dp/B0CJ1XS9Y3"
"","","B0CKMJNZG1","Youlvy Metal Rubber Shovel Mount, Shovel Mount for Roof Rack/ Truck /Truck Bed, Axe Jeep Utv Offroad Shovel Mount,Shovel Holder for Truck &Clamp Wall Mounting Kit Fit 0.67' to 1.57' Diameter Tools 2P","Youlvy","$13.99","49","","$685.51","10/06/2023","$7.97","","","$6.02","331,301","7","FBA","1","Tools & Home Improvement","Standard","4.09 x 1.57 x 7.87 in","10.4 oz","https://www.amazon.com/dp/B0CKMJNZG1"
"","","B0095OIUR2","Warrior Products 3841 Axe/Shovel Mount","WARRIOR PROD","$113.99","","","$0.00","09/22/2011","$92.31","4.1","42","$21.68","446,685","5","AMZ","20","Patio, Lawn & Garden","Standard","6 x 4 x 9 in","6 lb","https://www.amazon.com/dp/B0095OIUR2"
"","","B0CK6VQ6DD","4 PCS Shovel Mount for Roof Rack Metal Rubber Clamps Quick Release Wall Mounting Brackets Shovel Holder Axe Holder Mount Kit Car Accessories for Roof Rack Truck Boats Military Equipment Axe Tools","ETNRHP","$23.99","30","1","$719.70","11/05/2023","$16.57","3.3","2","$7.42","242,899","7","FBA","1","Tools & Home Improvement","Standard","1.39 x 0.39 x 3.9 in","1.76 oz","https://www.amazon.com/dp/B0CK6VQ6DD"
"","","B0CLDM82B5","YAYODS 4 Pcs Shovel Mount for Roof Rack, Metal Rubber Clamp Wall Mounting Brackets, Quick Release Axe Shovel Holder Clamp Wall Mount Kit for Truck, Boats, Military Equipment, Tools (Black)","","$19.99","60","2","$1,199","","","","","","125,219","","FBA","","Tools & Home Improvement","","","","https://www.amazon.com/dp/B0CLDM82B5"
"","","B006NOC8Q6","QUICK FIST Mini Clamp for mounting tools & equipment 5/8' - 1-3/8' diameter, 2 Count (Pack of 1) - 30050","Quick Fist","$8.55","427","11","$3,651","09/21/2009","$3.73","4.7","1,590","$4.82","31,425","4","AMZ","15","Tools & Home Improvement","Standard","4.5 x 1.5 x 9.5 in","0.952 oz","https://www.amazon.com/dp/B006NOC8Q6"
"","","B0CJRF9JQL","FIONUPI 8 Pcs Shovel Mount for Roof Rack Metal Rubber Shovel Axe Holder Clamps Wall Mounting Brackets Kit Accessories for Roof Rack Truck Boats Military Equipment Tool","FIONUPI","$43.99","15","","$659.85","09/24/2023","","","","","567,236","7","FBA","1","Tools & Home Improvement","","","","https://www.amazon.com/dp/B0CJRF9JQL"
