"Export time:  2/4/2024, 6:31:18 PM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CFKVR333","5 PCS Fruit Storage Containers for Fridge - Fruit Containers for Refrigerator with Removable Colander - Airtight Food Storage Container KeepProduce Vegetables BerryFresh Longer","FOOYOO","$26.99","390","13","$10,526","10/31/2023","$16.21","4.9","11","$10.78","21,828","7","FBA","1","Kitchen & Dining","Standard","6.5 x 10 x 9 in","3.89 lb","https://www.amazon.com/dp/B0CFKVR333"
"","","B0BQVRNZN6","AOSION 8 Pieces Fruit Storage Containers For Fridge, Large Produce Saver Berry Lettuce Containers For Refrigerator Organizers Bins, Fruit Vegetable Food Storage Containers With Lids & Colanders","AOSION","$17.99","333","6","$5,991","12/21/2022","$8.86","4.6","121","$9.13","40,886","7","FBA","1","Kitchen & Dining","Standard","7.9 x 5.3 x 9.65 in","3.21 lb","https://www.amazon.com/dp/B0BQVRNZN6"
"","","B0B2S3BVKB","Yustuf 3-pack Vegetable and Fruit Storage Containers for Fridge Organizer Produce Saver Containers for Refrigerator Lettuce Keeper BPA-Free Kitchen Organization with Lids and Air Vents (Grey)","Yustuf","$29.99","212","6","$6,358","05/30/2022","$18.76","4.2","354","$11.23","42,230","7","FBA","1","Kitchen & Dining","Standard","7.56 x 6.46 x 11.65 in","3.75 lb","https://www.amazon.com/dp/B0B2S3BVKB"
"","","B0C5WR1G1H","MINDEKA 10 Pieces Fruit Storage Containers for Fridge, Plastic Refrigerator Storage Bin Removable Colander Large Airtight Kitchen Produce Storage Container for Vegetable Salad Keep Fresh Stackable","MINDEKA","$16.99","154","5","$2,616","05/21/2023","$7.71","4.3","88","$9.28","52,816","7","FBA","1","Kitchen & Dining","Standard","9.84 x 5.98 x 9.84 in","3.52 lb","https://www.amazon.com/dp/B0C5WR1G1H"
"","","B0C4SNSHHB","KUMD 10 Pack Refrigerator Organizer Bins, Stackable Fridge Organizers and Storage with Lids, BPA-Free Fridge Organizers Containers for Fruit, Vegetable, Food, Drinks, Cereals, Clear","KUMD","$29.99","492","4","$14,755","05/09/2023","$18.16","4.5","310","$11.83","58,166","7","FBA","2","Kitchen & Dining","Standard","11.8 x 3.9 x 11.8 in","6.37 lb","https://www.amazon.com/dp/B0C4SNSHHB"
"","","B00TO8X3B2","OXO, Good Grips Storage Container, White, 1.6 Quart","OXO","$14.99","2,504","91","$37,535","03/02/2015","$9.20","4.4","4,966","$5.79","2,546","6","AMZ","7","Kitchen & Dining","Standard","5.87 x 4.02 x 6.89 in","2.56 oz","https://www.amazon.com/dp/B00TO8X3B2"
"","","B0B94FNB53","Yustuf 10-pack Clear Stackable Refrigerator Organizer Bins with 4 liners, Plastic Pantry Organization and Storage Bins with lids Vegetable Fruit Storage Containers for Fridge","Yustuf","$29.99","248","4","$7,438","08/08/2022","$18.16","4.4","435","$11.83","56,875","7","FBA","2","Kitchen & Dining","Standard","11.81 x 3.86 x 11.81 in","6.39 lb","https://www.amazon.com/dp/B0B94FNB53"
"","","B0CB5QVT6G","LUXEAR 4 Pack Fruit Containers for Fridge, Vegetable Storage Container with Lids &Removable Colander Produce Saver Organizer for Refrigerator Keep Fruit, Veggie, Berry, Meat Fresh Longer-Grey","LUXEAR","$39.99","351","13","$14,036","07/04/2023","$26.66","4.5","161","$13.33","21,719","7","FBA","1","Kitchen & Dining","Standard","7.87 x 7.08 x 12.6 in","6.89 lb","https://www.amazon.com/dp/B0CB5QVT6G"
"","","B09SZBCB5L","3 Pack Fruit Storage Containers for Fridge, Produce Saver Vegetable Container with Drain Colanders - Refrigerator Organizer for Lettuce Berry Keepers","TBMAXS","$22.59","294","10","$6,641","02/20/2022","$13.41","4.5","665","$9.18","26,414","7","FBA","4","Kitchen & Dining","Standard","7.09 x 4.88 x 8.66 in","1.85 lb","https://www.amazon.com/dp/B09SZBCB5L"
"","","B0C33QVFFX","Moretoes 5pcs Fruit Containers for Fridge, Clear Berry Containers with Lid and Removable Colander Plastic Refrigerator Organizer for Food Fruits Lettuce Vegetables Berry Meat Kitchen Home","Moretoes","$17.99","120","2","$2,159","04/19/2023","$10.15","4.6","73","$7.84","93,800","7","FBA","1","Kitchen & Dining","Standard","6.3 x 1.97 x 10.63 in","1.69 lb","https://www.amazon.com/dp/B0C33QVFFX"
