"Export time:  1/31/2024, 10:43:53 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CGHW6MZV","Storage Cubes, 11 Inch Cube Storage Bins (Set of 10), Fabric Collapsible Storage Bins with Dual Handles, Foldable Cube Baskets for Shelf, Closet Organizers and Storage Box (Grey)","Criusia","$32.99","1,982","67","$65,386","09/30/2023","$15.68","4.7","190","$17.31","12,968","7","FBA","1","Home & Kitchen","Oversize","10.75 x 11 x 10.75 in","8.32 lb","https://www.amazon.com/dp/B0CGHW6MZV"
"","","B0C7C45XNT","MOPUP 4 Pack Stackable Storage Bins with Lids and Doors and Wheels -66QT Plastic Storage Bins,White Closet Organizers and Storage,Dual Open Doors Collapsible Storage Bins for Home and Office","MOPUP","$129.99","489","18","$63,565","06/06/2023","","4","89","","51,267","7","FBA","3","Home & Kitchen","","","","https://www.amazon.com/dp/B0C7C45XNT"
"","","B0BTTRX3MD","CleverMade Collapsible Storage Bin, Charcoal, 3PK - 32L (8 Gal) Stackable Storage Containers, Holds 66lbs Per Bin - Plastic Storage Bins for Organizing, Closet Storage, Garage Storage","CleverMade","$59.99","767","28","$46,012","02/02/2023","$32.17","4.7","4,338","$27.82","33,043","7","AMZ","8","Home & Kitchen","Oversize","14.19 x 18.6 x 13.75 in","2.55 lb","https://www.amazon.com/dp/B0BTTRX3MD"
"","","B0CD7DKYNB","HoneySky 6 Pack - 8.5 Gallon Storage Bins with Lids and Wheels, Collapsible & Stackable Closet Organizers, Foldable Storage Containers Plastic Shelves for Clothes Shoe Book, White","HoneySky","$159.99","620","32","$99,194","09/20/2023","","4.8","9","","28,837","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CD7DKYNB"
"","","B0BW3PTBNX","JONYJ Storage Bins with Lids 23Qt, 3 Packs Stackable Storage Bins with Wheels, Magnetic Door, Leather Handle, Plastic Storage Containers for Bedroom, Living Room","JONYJ","$29.99","1,123","28","$33,679","02/16/2023","","4.6","903","","33,355","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BW3PTBNX"
"","","B087262BXG","Homde Pack of 2 Storage Bins with Lids Collapsible Plastic Crates Storage Container Gray Box with Handle for Shoes, Clothes, Toy, Books and Grocery (Large)","Homde","$29.99","231","5","$6,928","09/01/2020","$18.16","4.3","286","$11.83","177,489","6","FBA","7","Home & Kitchen","Standard","11.6 x 17.4 x 4.5 in","5.15 lb","https://www.amazon.com/dp/B087262BXG"
"","","B08T82F1YM","Yunkeeeper storage bins Cubes, Fabric Cube Organizer with Handle, Foldable Cube Bins for Cloth or Accessary Storage, 11x11x11, Set of 3,(Gray)","Yunkeeper","$18.88","2,714","58","$51,240","01/16/2021","$10.95","4.3","1,232","$7.93","15,332","7","FBA","1","Home & Kitchen","Standard","13.15 x 14.961 x 2.756 in","3 lb","https://www.amazon.com/dp/B08T82F1YM"
"","","B0CC5YKT2T","23Qt Stackable Plastic Storage Bins with Lids - 3 Tier Closet Organizers and Folding Containers for Bedroom, Kitchen, Toy Room","YFXCVSL","$30.99","2,193","87","$67,961","07/17/2023","","4.6","168","","9,400","7","FBA","6","Home & Kitchen","","","","https://www.amazon.com/dp/B0CC5YKT2T"
"","","B0BNMMPZDL","UNDERCURRENT SURGING Collapsible Storage Bins,Closet Organizers and Storage,Storage Bins with Lids,8.2Gal Folding Storage Box,Toy Storage (8.2 Gal, White 2 Pack)","UNDERCURRENT SURGING","$49.94","256","9","$12,785","01/13/2023","","4.5","318","","104,481","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0BNMMPZDL"
"","","B0CN38L4BS","Greenual Cube Storage Bins, Collapsible Fabric Cube Storage Bin, 11 Inch Cube Storage Bins with Handles, Foldable Storage Cubes for Shelves for Closet, Utility Room(White/Gray, 6Pack)","Greenual","$27.97","417","17","$11,663","01/16/2024","","5","5","","55,257","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CN38L4BS"
"","","B0CLLMFBPD","Lufebut Collapsible Storage Bins,Stackable Storage Organizer with wheels,Foldable Stackable Storage Box,Storage Containers with Lids,1 pack Storage Bins with Lids","Lufebut","$29.99","45","","$1,350","10/22/2023","","4.8","48","","767,183","7","FBA","1","Home & Kitchen","","","","https://www.amazon.com/dp/B0CLLMFBPD"
