"Export time:  2/1/2024, 11:07:34 AM","","ASIN","Product Name","Brand","Price","Monthly Units Sold","Daily Units Sold","Monthly Revenue","Date First Available","Net Revenue","Star Rating","Reviews","Amazon Fees","BSR","LQS","Seller Type","Sellers","Category","Product Tier","Dimensions","Weight","Link"
"","","B0CR3XTP9R","VFDS Back Massager Rechargeable 10 Modes Powerful S.uck & Th.Rust Suc.ker G S-po-t C-L-i-t Stimulation Sucking Toys for Women Couples Waterproof Gifts for Women","Generic","$32.99","114","4","$3,761","12/27/2023","$24.27","","","$8.72","105,910","6","FBA","1","Health & Household","Standard","6.5 x 4.5 x 9.7 in","8.82 oz","https://www.amazon.com/dp/B0CR3XTP9R"
"","","B0CRGY3JL1","KUSQ Massager Great for Neck Women's Kitchen Bedroom Anywhere can be Used for Relaxing Home Holiday Gifts Personal Items","","$30.99","30","1","$929.70","","","","","","190,378","","FBA","","Health & Household","","","","https://www.amazon.com/dp/B0CRGY3JL1"
"","","B0CR9M2VPS","Mini Travel Pocket Quiet Bullet Tool - Powerful Massage Rod for Women Pleasure Portable & Handheld Personal Bullet Tool for Quick Relaxation Z2","Generic","$28.99","180","6","$5,218","01/01/2024","$21.70","5","1","$7.29","79,938","5","FBA","1","Health & Household","Standard","2 x 2 x 3 in","1.45 oz","https://www.amazon.com/dp/B0CR9M2VPS"
"","","B0CSWDP3WZ","Remote Control vibratiers for Women Date Night Wireless Panties,Couples Play with Massager Toy Outdoors or at Home,Valentine's Day Gift for Her 2/99","Generic","$26.99","120","4","$3,239","01/19/2024","","5","1","","112,247","6","FBM","1","Health & Household","","","","https://www.amazon.com/dp/B0CSWDP3WZ"
"","","B0CPLZGGP7","Travel Finger Vibrators - Waterproof Massage Toy Mini VibratoQuite Soft Silicone Finger Massage A3","Generic","$24.99","","","","11/30/2023","$17.70","","","$7.29","20","5","FBA","1","Finger Vibrators","Standard","3 x 1 x 5 in","1.6 oz","https://www.amazon.com/dp/B0CPLZGGP7"
"","","B0CSYPM8QQ","8084 New Upgraded Gifts Adult Fun Toys Women Pleasure Sexual Wellness Machine Woman Cheap Men Toy Valentines Soft Sensory Accessories Machine Tool Machine Wellness 08/75","Generic","$14.99","","","","01/21/2024","","","","","","6","FBM","1","","","","","https://www.amazon.com/dp/B0CSYPM8QQ"
"","","B0CN8PHWSC","MEMIDARA Home Massage Gifts Adult Fun Toys Women Pleasure Sexual Wellness Machine Woman Cheap Men Toy Valentines Soft Sensory Accessories Thrusting Machine Tool Machine Wellness","MEMIDARA","$37.99","60","2","$2,279","11/13/2023","$27.15","","","$10.84","148,073","6","FBA","1","Health & Household","Standard","3.9 x 2.9 x 8.6 in","1 lb","https://www.amazon.com/dp/B0CN8PHWSC"
"","","B0CSW2H4RX","Handheld Personal Massage Rod for Women Portable Silicone Massage Ball for Body Relax, Fast Delivery 10 Modes Powerful Massage Rod Portable Silicone Massage 46/49","Generic","$28.99","","","$0.00","01/19/2024","","","","","371,221","5","FBM","1","Health & Household","","","","https://www.amazon.com/dp/B0CSW2H4RX"
"","","B0CR1KXNS6","Remote Control vibratiers for Women Date Night Wireless Panties,Couples Play with Toys Outdoors or at Home,Christmas Gift for Her","Generic","$32.99","60","2","$1,979","01/05/2024","$24.50","5","1","$8.49","150,606","6","FBA","1","Health & Household","Standard","4.72 x 1.97 x 5.51 in","5.6 oz","https://www.amazon.com/dp/B0CR1KXNS6"
"","","B0BKSGBLH4","LUMIO Body Back Relaxation Massager - Mini - Travel - 9 Speeds 19 Modes - for Back - Foot - Arm Muscle Relaxation (Blue)","LUMIO","$16.99","1,307","38","$22,206","09/21/2022","$10.90","3.9","93","$6.09","20,642","4","FBA","1","Health & Household","Standard","2 x 1 x 5 in","5.29 oz","https://www.amazon.com/dp/B0BKSGBLH4"
"","","B0CQKD56RN","2024 Relaxing Toys for Women Silent 10 Speed Adult Toys Waterproof Automatic Electric Sensory Accessories Toys Machine Pleasure Gifts,Dual Motor, Waterproof","Generic","$26.99","","","$0.00","12/17/2023","$18.87","","","$8.12","379,963","6","FBA","1","Health & Household","Standard","2.2 x 1.57 x 8.66 in","7.41 oz","https://www.amazon.com/dp/B0CQKD56RN"
"","","B0CQ3YMH45","2024 Upgraded Roses Shape Mini Quiet Tool Toy for 10 Modes Adult Waterproof Stimulator for Women Valentines Holiday Gift S04","Autlet","$27.99","","","","01/24/2024","","","","","","6","FBA","1","","Standard","4.45 x 3.19 x 5.67 in","4.97 oz","https://www.amazon.com/dp/B0CQ3YMH45"
